WORDCOUNTS,WEIGHT
the,17
of,11
is,5
not,5
with,5
plague,5
to,4
in,4
death,4
black,4
as,4
a,4
cohn,3
that,3
yersinia,3
an,3
immunity,3
skin,2
subsequent,2
facts,2
flea,2
by,2
since,2
ever,2
lower,2
pathogen,2
dr,2
if,2
outbreak,2
lesions,2
and,2
each,2
disease,2
are,2
lack,2
for,2
other,2
pestis,2
many,2
observed,2
develop,2
do,2
susceptible,2
frequent,1
predominance,1
from,1
portion,1
locations,1
infection,1
years,1
this,1
population,1
professor,1
two,1
descriptions,1
paradigm,1
consistent,1
samuel,1
however,1
agent,1
various,1
efficient,1
his,1
reinfection,1
later,1
long,1
incorrect,1
although,1
generations,1
caused,1
more,1
intravascular,1
recur,1
immune,1
remain,1
result,1
jr,1
borne,1
shots,1
medieval,1
suggest,1
require,1
disseminated,1
century,1
persuasive,1
inguinal,1
fewer,1
exposed,1
intriguing,1
becomes,1
lasting,1
over,1
incidence,1
humans,1
epidemic,1
uninfected,1
buboes,1
causative,1
greater,1
recurrence,1
these,1
detract,1
some,1
fact,1
june,1
s,1
available,1
could,1
coagulation,1
transmission,1
outbreaks,1
multiple,1
would,1
k,1
ahr,1
responsible,1
editors,1
rule,1
peak,1
about,1
vaccines,1
indeed,1
assertion,1
can,1
lymphatic,1
out,1
peaks,1
means,1
also,1
end,1
contemporary,1
notwithstanding,1
during,1
arguments,1
than,1
cause,1
causes,1
pattern,1
possibility,1
booster,1
initial,1
people,1
actually,1
or,1
multiphasic,1
presents,1
efflorescence,1
vector,1
blackness,1
which,1
full,1
associated,1
reflect,1
recrudescence,1
same,1
swellings,1
hypothesis,1
