WORDCOUNTS,WEIGHT
the,1019
of,607
in,396
and,369
a,348
to,216
as,107
posters,106
women,101
peasant,101
poster,95
for,88
was,83
with,81
by,77
that,75
on,72
is,69
woman,63
i,62
political,61
collective,59
s,55
were,52
an,51
new,50
collectivization,49
it,48
this,44
at,43
see,43
visual,43
art,43
rural,42
farm,41
image,40
not,40
kolkhoznitsa,38
no,36
soviet,36
review,34
or,34
but,34
from,34
male,33
her,33
female,32
propaganda,32
peasants,31
be,31
tractor,30
had,30
early,30
stalin,28
one,27
their,27
historical,27
artists,26
v,26
countryside,25
american,25
appeared,25
workers,25
february,25
e,24
russian,24
during,24
first,23
some,23
kp,23
worker,23
more,23
are,23
images,23
red,22
only,22
many,22
which,22
she,22
figure,22
they,21
stalinist,21
young,21
all,20
these,20
printing,20
other,19
men,19
its,18
produced,17
also,17
harvest,17
urban,17
between,17
kolkhoz,16
ru,16
even,16
work,16
su,16
place,16
two,16
contemporary,16
did,16
tractors,16
such,15
bonnell,15
often,15
victoria,15
when,15
krest,14
most,14
example,14
depicted,14
plan,14
great,14
have,14
now,13
labor,13
well,13
used,13
bolshevik,13
who,13
life,13
he,12
moscow,12
than,12
ix,12
social,12
especially,12
k,12
theme,12
audience,12
representation,12
archives,11
hoover,11
into,11
production,11
farmers,11
na,11
second,11
above,11
under,11
shows,11
can,11
plakat,11
campaign,11
issued,10
old,10
his,10
nos,10
color,10
out,10
socialist,10
artist,10
discussion,10
farms,10
sometimes,10
been,10
class,10
according,10
kolkhoznitsy,10
both,10
traditional,10
large,9
stroike,9
agriculture,9
ianka,9
iconography,9
conquest,9
folk,9
economic,9
imagery,9
reproduktsiia,9
l,9
sovkhozov,9
behind,9
mts,9
so,9
we,9
conveyed,9
viewers,9
authorities,9
mukhina,9
different,9
far,9
what,9
them,9
izogiz,9
became,9
devoted,9
khudozhestvennaia,9
way,8
heroic,8
created,8
sickle,8
before,8
themes,8
retreat,8
official,8
system,8
issue,8
has,8
driver,8
central,8
smiling,8
earlier,8
languages,8
n,8
important,8
union,8
my,8
khudozhnikov,8
statue,8
sorrow,8
bab,8
world,8
various,8
included,8
toward,8
children,8
took,8
time,8
background,8
kerchief,8
would,8
brigada,8
attention,8
version,8
groups,7
position,7
history,7
there,7
against,7
g,7
york,7
heroes,7
baba,7
b,7
front,7
relating,7
featured,7
working,7
resistance,7
film,7
bunty,7
about,7
wearing,7
style,7
local,7
figures,7
text,7
beginning,7
agricultural,7
presented,7
must,7
although,7
major,7
idi,6
replaced,6
join,6
library,6
h,6
total,6
together,6
state,6
produktsiia,6
courtesy,6
tied,6
lewin,6
may,6
how,6
importance,6
vera,6
korableva,6
term,6
year,6
people,6
good,6
driving,6
presence,6
society,6
lenin,6
collection,6
make,6
za,6
us,6
party,6
resolution,6
power,6
fact,6
seldom,6
number,6
engaged,6
features,6
percent,6
viola,6
relationship,6
reviewer,6
lubok,6
over,6
december,6
press,6
come,6
shown,6
livestock,6
should,6
syntax,5
if,5
alone,5
trim,5
pinus,5
featuring,5
those,5
very,5
reproduced,5
body,5
peasantry,5
look,5
details,5
similar,5
white,5
means,5
tipazh,5
show,5
appear,5
appearance,5
found,5
war,5
placed,5
r,5
symbolism,5
gender,5
criticized,5
bud,5
status,5
wheat,5
xxvi,5
contrast,5
research,5
generally,5
provided,5
july,5
still,5
rebellions,5
drivers,5
shock,5
same,5
man,5
antichrist,5
embroidered,5
another,5
examples,5
represented,5
three,5
discussed,5
reviewers,5
like,5
after,5
note,5
memorable,5
fields,5
articles,5
any,5
following,5
symbol,5
novel,5
mass,5
person,5
sexual,5
muzhik,5
clothing,5
national,5
russia,5
among,5
meeting,5
moshe,4
common,4
later,4
center,4
complex,4
designed,4
nikolai,4
policy,4
committee,4
mariia,4
congress,4
being,4
came,4
ii,4
viewer,4
composition,4
collectivized,4
key,4
u,4
march,4
combination,4
household,4
hierarchy,4
development,4
run,4
characteristic,4
elements,4
served,4
chap,4
journal,4
whose,4
urozhai,4
certain,4
study,4
changes,4
pichurgin,4
whereas,4
sokolov,4
exhibition,4
could,4
format,4
vigorous,4
shoes,4
youthful,4
population,4
younger,4
scene,4
offensive,4
blue,4
prominent,4
part,4
whole,4
policies,4
device,4
showing,4
t,4
officials,4
below,4
revolution,4
discourse,4
alferov,4
few,4
exemplifies,4
widely,4
f,4
intended,4
religious,4
message,4
aleksandr,4
apron,4
culture,4
ranks,4
functioned,4
signified,4
longer,4
head,4
depict,4
personal,4
serfdom,4
udarnuiu,4
charter,4
years,4
made,4
virtually,4
significance,4
language,4
essay,4
article,4
uspekhi,4
kolkhozniki,4
belonged,4
photomontage,4
began,4
proletarian,4
months,4
acquired,4
then,4
symbolic,4
timasheff,4
half,4
report,4
kulaks,4
kochergin,4
type,4
economy,4
combined,4
attitudes,4
while,4
occasionally,4
much,4
youth,4
instead,4
davies,4
evidence,4
conventions,4
strong,4
here,4
observed,4
showed,4
go,3
protests,3
concerned,3
resisting,3
mounted,3
lexicon,3
kinds,3
enhance,3
hair,3
holding,3
accentuated,3
connotations,3
smiles,3
joyous,3
colors,3
kolkhoznik,3
might,3
iskusstvo,3
leading,3
short,3
government,3
styles,3
reproduction,3
farmer,3
struggle,3
