WORDCOUNTS,WEIGHT
the,954
of,742
and,439
in,330
to,319
a,232
racial,204
de,160
that,147
was,129
for,113
as,108
spanish,93
were,89
race,84
equality,81
this,77
not,77
by,72
pardos,66
colombia,65
la,65
with,65
their,64
on,64
it,63
had,63
cartagena,59
from,54
american,50
which,50
s,47
they,45
independence,45
be,45
political,44
would,44
y,43
between,43
war,42
who,42
an,39
america,36
no,36
new,36
blacks,36
is,35
see,34
nation,33
during,33
patriot,33
one,32
slavery,32
en,32
all,32
del,31
revolution,31
but,30
social,30
harmony,29
free,29
local,29
slaves,29
el,28
whites,28
against,28
white,28
republican,28
elite,28
national,27
them,27
citizenship,26
people,26
colombian,26
or,25
have,25
his,24
most,24
black,24
relations,23
these,23
only,23
also,23
pardo,23
colonial,23
nationalism,22
he,22
about,22
manumission,22
wars,22
states,22
at,21
first,21
part,21
united,21
t,20
latin,20
its,20
citizens,20
fols,19
rights,19
authorities,19
did,19
creoles,19
early,19
ahnc,18
state,18
such,18
yet,18
legal,18
descent,18
because,18
discrimination,18
colombians,18
myth,17
modern,17
other,17
politics,17
century,17
how,17
notions,17
debates,17
over,17
slave,16
than,16
americans,16
age,16
could,16
however,16
josé,16
bolívar,16
analysis,16
african,16
república,16
democracy,15
history,15
constitution,15
los,15
example,15
when,15
ibid,15
any,15
cádiz,15
are,15
c,15
among,15
declared,14
thus,14
unity,14
notion,14
men,14
crucial,14
grievances,14
las,14
venezuela,14
elites,14
government,13
bogotá,13
has,13
interior,13
n,13
patriots,13
contemporary,13
caracas,13
another,13
congreso,13
period,13
class,13
become,13
those,13
been,13
some,12
important,12
conflicts,12
population,12
public,12
nationalist,12
more,12
became,12
our,12
although,12
nineteenth,11
there,11
caribbean,11
impact,11
múnera,11
rumors,11
congress,11
ideology,11
guerra,11
while,11
constitutional,11
freedom,11
republic,11
question,11
military,10
liberty,10
i,10
conflict,10
even,10
david,10
out,10
law,10
conspiracies,10
identity,10
general,10
january,10
helg,10
cuba,10
gran,10
fol,10
what,10
americas,10
revolutionary,9
emerged,9
laws,9
according,9
manuel,9
similar,9
importance,9
support,9
linked,9
regions,9
mixing,9
ed,9
restrepo,9
french,9
language,9
after,9
accused,9
different,9
city,9
afro,9
now,8
abolition,8
struggle,8
later,8
inequality,8
attempts,8
cortes,8
central,8
conspiracy,8
established,8
juntas,8
struggles,8
further,8
archivo,8
place,8
long,8
status,8
construct,8
order,8
discourse,8
second,8
role,8
same,8
two,8
power,8
idea,8
time,8
arcia,8
made,8
values,8
like,8
granada,8
chapel,8
artisans,8
hill,8
nacional,8
historical,8
haitian,8
whether,8
through,8
representation,8
years,8
haiti,8
if,7
e,7
into,7
nature,7
differences,7
ceremonies,7
republicanism,7
within,7
sought,7
que,7
mixed,7
gaceta,7
cases,7
without,7
followed,7
santander,7
rule,7
hierarchies,7
change,7
few,7
society,7
comparative,7
estado,7
historia,7
already,7
regional,7
others,7
belief,7
clear,7
him,7
can,7
ministerio,7
criminal,7
why,7
spaniards,7
identities,7
terms,7
little,7
indians,7
until,7
distinctions,7
mompox,7
element,7
imaginaries,7
padilla,6
authority,6
lasso,6
agi,6
sobre,6
sweet,6
honest,6
back,6
anticolonial,6
developed,6
proclaimed,6
denounced,6
color,6
representatives,6
journal,6
will,6
indeed,6
para,6
under,6
included,6
al,6
simón,6
again,6
pamphlet,6
hahr,6
end,6
rhetoric,6
where,6
creole,6
celebrations,6
use,6
andrews,6
soldiers,6
divisions,6
justice,6
continued,6
country,6
ideological,6
her,6
patriotism,6
subject,6
era,6
anthony,5
created,5
mulattos,5
experience,5
being,5
failing,5
unpatriotic,5
interests,5
implications,5
attempt,5
ahr,5
achieved,5
issue,5
con,5
u,5
aline,5
october,5
say,5
sign,5
september,5
actas,5
factions,5
castro,5
may,5
alleged,5
town,5
rather,5
process,5
represented,5
changes,5
just,5
expressed,5
