WORDCOUNTS,WEIGHT
the,49
of,38
a,20
in,16
and,16
s,15
to,13
john,12
that,10
is,9
not,9
exiit,8
this,7
on,7
my,7
xxii,7
by,6
he,6
his,5
chronicle,5
text,5
bertrand,5
for,5
did,5
pennington,5
at,4
its,4
because,4
manuscript,4
are,4
scholars,4
doctrinal,4
as,4
which,4
pope,4
poverty,4
disciplinary,3
infallibility,3
from,3
tierney,3
controversy,3
other,3
theological,3
used,3
fact,3
papal,3
book,3
could,3
editors,3
be,3
contradict,3
have,3
i,3
or,3
chapters,3
vatican,3
franciscan,3
nicholas,2
conclusion,2
vs,2
argues,2
whose,2
de,2
origins,2
apostles,2
no,2
statements,2
assert,2
p,2
kenneth,2
contradicted,2
would,2
doctrine,2
opinions,2
textual,2
christ,2
texts,2
tocco,2
nor,2
apostolic,2
church,2
tour,2
point,2
bulls,2
right,2
cardinal,2
with,2
himself,2
all,2
whole,2
parts,2
subsequent,2
matters,2
about,2
was,2
story,2
la,2
those,2
previous,2
n,1
discipline,1
decree,1
revoked,1
will,1
revocation,1
theme,1
instances,1
it,1
does,1
but,1
minorite,1
they,1
therefore,1
canonum,1
context,1
them,1
obscure,1
contents,1
christian,1
clear,1
challenging,1
form,1
most,1
confirmed,1
edition,1
namely,1
seamless,1
role,1
cannot,1
serviceable,1
ad,1
pursuit,1
distorts,1
misrepresents,1
fourteenth,1
bull,1
made,1
noted,1
hypothesized,1
errors,1
today,1
first,1
classic,1
disentangled,1
only,1
however,1
without,1
skewed,1
independent,1
conditorem,1
distinguishable,1
considers,1
iii,1
supplying,1
wish,1
narrative,1
crucial,1
meaning,1
identified,1
expert,1
drafting,1
aimed,1
sell,1
main,1
source,1
doctoral,1
annul,1
been,1
venetian,1
century,1
like,1
interpretation,1
majority,1
primary,1
seminat,1
explicitly,1
argument,1
reading,1
an,1
concern,1
furthermore,1
felice,1
revoke,1
pièce,1
transcription,1
appended,1
such,1
played,1
heresy,1
quaestio,1
order,1
use,1
distortion,1
chapter,1
providing,1
primarily,1
others,1
account,1
notion,1
contrast,1
becomes,1
amplifying,1
after,1
some,1
concluding,1
convince,1
private,1
standard,1
quite,1
citation,1
reconstruction,1
echoing,1
specifically,1
opponents,1
generously,1
onetime,1
had,1
repeated,1
summary,1
words,1
different,1
october,1
little,1
concerning,1
contend,1
lack,1
convincing,1
identifying,1
introduce,1
consideration,1
qui,1
copy,1
agenda,1
reader,1
determined,1
writings,1
best,1
distinctions,1
occurrence,1
ahr,1
harder,1
call,1
part,1
rule,1
through,1
purpose,1
codex,1
repeats,1
consequences,1
interpretations,1
discoveries,1
list,1
heft,1
thank,1
case,1
calls,1
heretic,1
original,1
genre,1
foremost,1
exceptional,1
can,1
respond,1
ideological,1
find,1
partial,1
out,1
were,1
criticized,1
reference,1
quia,1
means,1
nonnumquam,1
arrangements,1
quaestiones,1
commissioned,1
entirely,1
even,1
brian,1
reveal,1
conventional,1
infer,1
very,1
present,1
pronouncement,1
immaterial,1
thought,1
modern,1
largely,1
much,1
collection,1
world,1
meant,1
james,1
saw,1
citations,1
reasonably,1
there,1
demonstrably,1
so,1
agree,1
claims,1
just,1
justificatif,1
thesis,1
accusation,1
question,1
thereof,1
last,1
into,1
sum,1
circulation,1
tendentious,1
misses,1
circa,1
slowly,1
their,1
therein,1
unpublished,1
consulting,1
any,1
supervisor,1
review,1
modernized,1
draw,1
practice,1
according,1
threads,1
views,1
