WORDCOUNTS,WEIGHT
the,256
of,208
in,119
and,109
to,107
on,77
tariff,63
a,52
was,52
that,44
from,40
britain,38
were,38
beer,38
domestic,36
wine,35
tariffs,34
french,31
as,31
for,30
france,29
excise,28
percent,26
s,25
revenue,25
free,25
trade,25
foreign,24
goods,24
per,24
not,23
is,22
p,22
british,22
at,21
nye,21
duties,21
tax,20
by,19
all,19
import,19
producers,18
this,18
century,18
because,17
average,17
policy,16
than,16
duty,15
imported,15
imports,15
which,14
are,13
house,13
taxes,13
commons,13
with,12
pp,12
nineteenth,12
but,12
gallon,12
commercial,12
an,12
spirits,12
london,12
countries,11
united,11
protection,11
kingdom,11
vol,11
subject,11
after,11
about,10
these,10
more,10
also,10
or,10
see,10
rates,10
it,9
no,9
treatment,9
have,9
rate,8
two,8
other,8
malt,8
over,8
valorem,8
half,8
barrel,8
ad,8
levied,8
higher,7
sessional,7
table,7
economic,7
competition,7
smith,7
papers,7
produced,7
such,7
consumption,7
items,7
even,7
tea,6
he,6
been,6
protectionist,6
wines,6
they,6
their,6
one,6
equivalent,6
there,6
manufactures,6
taxed,6
manufactured,6
comment,6
tobacco,6
customs,6
effect,6
price,6
annual,6
much,6
various,5
second,5
when,5
articles,5
same,5
those,5
equal,5
them,5
protective,5
ibid,5
burden,5
example,5
prices,5
between,5
be,5
figures,5
may,4
demand,4
without,4
irwin,4
retail,4
treaty,4
history,4
liberal,4
series,4
parliamentary,4
country,4
had,4
brandies,4
did,4
report,4
time,4
particularly,4
i,4
gladstone,4
system,4
imposed,4
statement,4
heavily,4
years,4
basis,4
protected,4
upon,4
code,4
its,4
maintained,4
substitutes,4
ranged,4
article,4
although,4
protect,4
would,4
according,4
alcoholic,3
raise,3
estimated,3
his,3
if,3
both,3
alone,3
vinegar,3
large,3
percentage,3
applied,3
into,3
under,3
lower,3
only,3
regime,3
cotton,3
set,3
business,3
toward,3
principle,3
whereas,3
raw,3
great,3
reform,3
very,3
debates,3
just,3
hansard,3
plate,3
though,3
cards,3
sectors,3
whether,3
terms,3
agricultural,3
has,3
pence,3
agriculture,3
alcohol,3
some,3
degrees,3
data,3
extended,3
probably,3
made,3
through,3
belgium,3
