WORDCOUNTS,WEIGHT
the,819
of,391
in,385
and,376
to,219
a,218
was,207
that,130
jenny,114
is,111
were,91
by,90
it,78
england,73
for,64
this,63
industrial,63
spinning,62
revolution,60
not,59
france,58
s,51
economic,49
india,48
on,48
no,45
history,44
prices,43
as,42
have,42
than,40
with,40
labor,39
press,39
university,38
britain,37
they,35
but,35
invention,34
r,34
or,34
from,34
capital,34
cotton,33
cambridge,32
are,31
wages,30
d,30
had,29
there,29
century,29
p,29
hargreaves,28
its,28
pp,28
technology,28
been,28
which,27
wheel,27
british,27
j,26
allen,26
an,26
percent,26
wage,25
jennies,25
he,25
i,24
about,24
be,24
at,23
price,23
these,23
rate,22
use,22
return,22
their,21
cost,21
more,21
journal,20
how,20
factor,20
so,20
relative,20
economy,20
used,19
only,19
french,19
many,19
would,19
why,19
first,18
other,18
great,18
development,18
technical,18
change,18
when,18
costs,18
new,18
eighteenth,18
profitable,18
inventions,18
per,17
one,17
since,17
his,17
did,17
if,16
miniature,16
we,16
spindle,16
english,15
could,15
industry,15
productivity,15
spindles,15
c,15
point,15
much,15
production,14
growth,14
edited,14
high,14
invented,14
figure,14
them,14
has,13
london,13
oxford,13
europe,13
modern,12
princeton,12
like,12
rates,12
rather,12
view,12
mule,12
made,12
countries,12
must,12
t,11
case,11
even,11
w,11
year,11
same,11
also,11
hand,11
where,11
david,11
spinner,11
over,11
while,11
world,10
machines,10
l,10
elsewhere,10
out,10
because,10
line,10
less,10
low,10
inventing,10
james,10
who,10
country,10
chapman,10
buying,10
question,10
invent,9
all,9
million,9
machine,9
de,9
divergence,9
n,9
path,9
manchester,9
up,9
f,9
time,9
day,9
can,9
european,9
then,9
ratio,9
goods,9
through,9
between,9
e,8
into,8
nineteenth,8
spinners,8
robert,8
some,8
may,8
most,8
pounds,8
however,8
people,8
several,8
second,8
indeed,8
two,8
social,8
choice,8
do,8
v,8
see,8
mokyr,8
k,8
very,8
iron,8
producers,8
whether,8
her,8
aspin,8
technological,8
o,7
earnings,7
women,7
political,7
lancashire,7
profit,7
rights,7
earlier,7
isocost,7
working,7
paid,7
moved,7
inventors,7
local,7
acemoglu,7
spun,7
set,7
purchase,7
what,7
nj,7
years,7
adoption,6
american,6
h,6
bias,6
khan,6
sources,6
taken,6
worked,6
available,6
emphasized,6
raised,6
economies,6
review,6
adopted,6
left,6
without,6
roving,6
m,6
lead,6
cultural,6
knowledge,6
parliamentary,6
scientific,6
innovation,6
rise,6
enough,6
number,6
crafts,6
full,6
improvements,6
trade,6
life,6
increased,6
any,6
each,6
domestic,6
theory,6
middle,6
role,6
techniques,6
difference,6
early,6
building,6
adopt,5
generated,5
profitability,5
large,5
saved,5
true,5
explaining,5
entrepreneurs,5
raychaudhuri,5
historical,5
merchants,5
such,5
clark,5
perspective,5
young,5
broadberry,5
across,5
developed,5
days,5
textile,5
important,5
arkwright,5
economics,5
requirements,5
gupta,5
scale,5
saving,5
data,5
incentive,5
power,5
demand,5
incentives,5
asia,5
culture,5
paul,5
law,5
never,5
john,5
seventeenth,5
yarn,5
technologies,5
investment,5
values,5
wound,5
directed,5
article,5
harley,5
she,5
science,5
table,5
peel,5
paper,5
worth,5
half,5
landes,5
worthwhile,5
particular,5
property,5
step,5
assumptions,5
pound,5
steam,5
enlightenment,5
little,5
does,4
created,4
rogers,4
total,4
before,4
induced,4
bengal,4
lower,4
being,4
brien,4
differences,4
government,4
china,4
agriculture,4
vol,4
g,4
daron,4
interest,4
