WORDCOUNTS,WEIGHT
the,1140
of,483
a,426
in,376
and,350
to,349
slave,265
for,245
was,231
v,228
r,193
slaves,189
s,184
that,169
not,144
law,115
as,109
cases,100
or,98
on,98
an,97
by,97
had,95
were,94
court,90
damages,87
when,87
if,80
his,80
from,66
have,64
did,60
courts,59
they,57
railroad,57
with,56
it,55
because,55
case,54
would,54
common,52
could,51
c,51
this,50
be,49
free,48
he,47
american,46
their,46
but,46
train,45
who,45
is,45
at,43
property,43
boat,41
new,40
slaveowner,40
legal,39
pp,39
judges,39
defendant,38
p,36
slavery,35
also,35
escaped,35
appellate,35
la,35
owners,34
value,34
been,33
liable,32
owner,32
rule,31
states,31
plaintiff,30
than,30
see,30
carolina,29
loss,29
liability,29
under,29
only,29
so,29
railroads,28
hired,28
injured,28
although,28
killed,27
even,27
ga,27
state,26
risk,26
more,26
contract,26
other,25
n,25
tracks,25
without,24
out,24
example,24
south,24
accident,24
ky,24
held,24
slaveowners,23
one,23
kentucky,23
york,23
no,23
negligence,23
where,23
carriers,23
are,23
them,23
engineer,23
behavior,22
mo,22
economic,22
which,22
statutes,22
negligent,22
i,21
efficient,21
rules,21
some,20
master,20
louisiana,20
burden,20
north,20
accidents,19
history,19
first,19
might,19
parties,19
southern,19
through,19
wahl,18
pay,18
similar,18
these,18
time,18
recover,18
bondsman,18
over,18
masters,18
captain,18
antebellum,17
georgia,17
escape,17
defendants,17
two,17
rich,16
injury,16
recovered,16
found,16
persons,16
died,16
own,16
costs,16
tort,16
between,16
market,15
all,15
company,15
act,15
cost,15
missouri,15
civil,15
people,15
death,15
made,15
after,15
hirer,15
posner,15
md,15
century,14
journal,14
jones,14
white,14
most,14
care,14
ship,14
trains,14
yet,14
b,14
note,14
particularly,14
statute,14
involving,14
early,14
transportation,13
laws,13
himself,13
such,13
against,13
though,13
trial,13
therefore,13
virginia,13
should,13
whistle,13
injuries,12
human,12
mon,12
paid,12
rulings,12
tn,12
encouraged,12
standard,12
justice,12
until,12
nineteenth,11
said,11
papers,11
victims,11
duty,11
permission,11
same,11
many,11
warning,11
another,11
him,11
can,11
tennessee,11
responsible,11
efficiency,11
drowned,11
person,11
passed,11
her,11
code,11
negro,11
off,11
track,10
determined,10
richard,10
friedman,10
expected,10
advance,10
however,10
work,10
st,10
home,10
others,10
put,10
reasonable,10
life,10
often,10
board,10
losses,10
maryland,10
typically,10
livestock,10
later,9
before,9
victim,9
verdicts,9
risks,9
whereas,9
required,9
f,9
return,9
make,9
about,9
fellow,9
hiring,9
analysis,9
job,9
theory,9
while,9
freedom,9
both,9
recognized,9
taylor,9
doing,9
generated,8
denied,8
studies,8
into,8
hire,8
j,8
those,8
u,8
vol,8
decided,8
concerning,8
young,8
rights,8
stop,8
knew,8
humanity,8
nor,8
wealth,8
result,8
my,8
strict,8
edn,8
away,8
least,8
contrast,8
operators,8
business,8
similarly,8
fact,8
head,8
across,8
discussed,8
use,8
sometimes,8
criminal,8
returned,8
then,8
economy,8
awarded,8
reported,8
overboard,8
employees,7
protection,7
being,7
jumped,7
fine,7
injurer,7
rather,7
how,7
slaveholders,7
animals,7
means,7
wages,7
argued,7
judicial,7
escapes,7
carelessness,7
economics,7
public,7
