WORDCOUNTS,WEIGHT
the,396
of,278
and,167
in,161
to,117
a,76
for,57
as,51
new,49
rights,41
louisiana,41
was,40
orleans,40
on,40
see,39
public,34
s,32
from,28
that,27
had,25
color,24
by,24
with,23
at,22
de,21
his,21
cuba,20
tinchant,18
their,17
we,16
la,16
scott,16
one,15
constitution,15
plessy,15
but,15
an,15
her,15
state,14
or,14
were,14
it,13
atlantic,13
free,13
carmouche,13
not,13
revolution,12
j,12
haitian,12
convention,11
could,11
slaves,11
who,11
widow,10
history,10
domingue,10
saint,10
world,10
cuban,10
reconstruction,10
paris,10
she,10
city,10
d,10
france,10
aubert,10
political,9
equal,9
people,9
men,9
constitutional,9
freedom,9
edouard,8
into,8
citizenship,8
pierre,8
journal,8
after,8
university,8
war,8
elizabeth,8
he,8
social,8
also,8
french,8
v,8
private,8
have,8
struggle,7
american,7
those,7
martinet,7
ferguson,7
y,7
century,7
no,7
slavery,7
activists,7
white,7
n,7
when,7
law,7
is,7
rosalie,7
them,7
be,7
gulf,7
archives,6
they,6
h,6
du,6
women,6
long,6
all,6
such,6
may,6
act,6
migr,6
p,6
baton,6
however,6
marie,6
well,6
civil,6
its,6
during,6
this,6
ed,6
others,6
l,6
where,6
road,6
made,6
which,6
rouge,6
language,6
rebecca,6
caribbean,6
been,6
citizens,6
family,6
thinking,6
ses,6
among,6
names,5
center,5
library,5
official,5
some,5
dignity,5
g,5
born,5
special,5
les,5
union,5
r,5
part,5
et,5
up,5
equality,5
two,5
only,5
notarial,5
formal,5
louis,5
legal,5
i,5
mexico,5
mez,5
mother,5
u,5
what,5
jacques,5
distinctions,5
now,4
abolition,4
if,4
later,4
former,4
committee,4
nineteenth,4
experience,4
household,4
moment,4
havana,4
york,4
across,4
pages,4
support,4
signed,4
record,4
age,4
m,4
called,4
term,4
degrees,4
vincent,4
describe,4
place,4
phrase,4
spanish,4
st,4
republican,4
framing,4
through,4
street,4
challenge,4
many,4
treatment,4
anticaste,4
end,4
took,4
perhaps,4
like,4
black,4
sept,4
independence,4
collections,4
united,4
respect,4
ing,4
colony,4
blanche,4
december,4
pour,4
william,4
proceedings,4
notary,4
son,4
states,4
peillon,4
re,4
sphere,3
carpenter,3
ram,3
other,3
dawdy,3
tradition,3
court,3
within,3
case,3
mass,3
march,3
vol,3
goddaughter,3
thus,3
left,3
xavier,3
general,3
droits,3
developed,3
forced,3
k,3
latin,3
slave,3
access,3
out,3
radical,3
maximo,3
rossi,3
guarantee,3
medley,3
own,3
supremacists,3
parish,3
le,3
acts,3
research,3
wife,3
moved,3
south,3
sons,3
wrote,3
april,3
july,3
under,3
culture,3
same,3
members,3
time,3
john,3
puerto,3
woman,3
al,3
another,3
including,3
full,3
platform,3
se,3
would,3
so,3
exchange,3
shannon,3
can,3
attention,3
rico,3
manhood,3
markers,3
dans,3
nacional,3
school,3
cigar,3
are,3
did,3
terms,3
particular,3
early,3
spaces,3
both,3
belgium,3
our,3
nov,3
named,3
years,3
cambridge,3
contract,3
fondo,3
you,3
c,3
battre,3
race,3
haiti,3
difficult,2
transportation,2
done,2
common,2
way,2
car,2
myriam,2
revolutionary,2
group,2
instructions,2
sociales,2
second,2
english,2
pau,2
before,2
arrived,2
something,2
cottias,2
maceo,2
being,2
first,2
vols,2
geggus,2
worked,2
seems,2
prejudices,2
thank,2
government,2
onto,2
there,2
damage,2
godmother,2
stupid,2
keith,2
romanticism,2
racial,2
context,2
voting,2
recorded,2
has,2
histoire,2
ascension,2
laurent,2
diss,2
bell,2
along,2
himself,2
letter,2
labor,2
segregation,2
central,2
goal,2
decree,2
professor,2
against,2
dieudonn,2
ferrer,2
br,2
guillen,2
supremacy,2
legally,2
perspective,2
freed,2
alliances,2
citizen,2
grandson,2
pildes,2
desdunes,2
stigma,2
freedoms,2
racism,2
freedpeople,2
town,2
sil,2
how,2
organizing,2
variant,2
earl,2
grounds,2
impact,2
streetcar,2
ville,2
crusader,2
mirebalais,2
droit,2
bruno,2
helped,2
marriage,2
view,2
ha,2
came,2
jurisprudence,2
very,2
search,2
base,2
late,2
ric,2
occupation,2
michigan,2
teacher,2
population,2
persons,2
gallic,2
opposition,2
archivo,2
colonies,2
gained,2
vote,2
voted,2
exp,2
concept,2
brought,2
example,2
nation,2
libre,2
records,2
forces,2
ada,2
status,2
commerce,2
formalizing,2
louisi,2
protest,2
blacksmith,2
claim,2
party,2
distinguished,2
ment,2
freemen,2
roots,2
leg,2
capturing,2
ana,2
separation,2
ans,2
abricots,2
still,2
bill,2
antislavery,2
southern,2
contemporain,2
label,2
about,2
once,2
home,2
cahiers,2
these,2
picture,2
volution,2
name,2
donaldsonville,2
scholars,2
children,2
hear,2
antonio,2
man,2
behind,2
do,2
innovative,2
michael,2
creole,2
day,2
ibid,2
discrimination,2
elections,2
bridget,2
itinerary,2
individuals,2
office,2
three,2
workers,2
try,2
individual,2
fr,2
him,2
uni,2
course,2
never,2
internal,2
eyes,2
relation,2
leroy,2
polyglot,2
sugar,2
division,2
separate,2
carried,2
independent,2
crucial,2
sophie,2
santiago,2
novak,2
male,2
lost,2
army,2
returned,2
understand,2
recognize,2
rez,2
traveled,2
life,2
es,2
often,2
caste,2
manumission,2
claims,2
dubois,2
weldon,2
colonists,2
concordat,2
known,2
precise,2
sciences,2
drew,2
quickly,2
legislature,2
each,2
ph,2
universal,2
rural,2
consciousness,2
living,2
annales,2
form,2
remained,2
feb,2
visible,2
grandma,2
urban,2
port,2
des,2
popular,2
given,2
african,2
infamous,2
step,2
com,2
colonial,2
think,2
come,2
suffrage,2
refugees,2
cosmopolitan,2
