0,0,0,11,0,0,0,0,23,58,0,1,251,2,0,0,0,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,287,31,0,0,0,0,0,0
0,0,0,0,0,0,0,0,368,0,101,0,0,0,0,0,0,0,0,147,53,0,0,0,0,0,0,86,0,0,0,0,286,0,0,0,0,101,0,0
174,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,34,0,0,227,0,125,0,0,0,0,2,0,0,0,50,68,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,38,0,0,3105,0,0,39,0,164,0,0,0,42,0,0,0,0,0,0,0,0,0,0,1081,540,0,0,0,0,131,0,0
0,7,0,0,72,0,0,0,0,0,0,756,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,66,0,2227,29,4,0,0,1505,0,83
0,0,0,0,0,0,0,0,0,0,0,145,4950,39,0,0,0,8,0,0,2042,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,69,0,0,0
0,0,0,0,32,0,4,0,0,0,0,0,0,16,0,0,0,58,0,0,826,0,0,0,0,0,0,0,7,0,45,0,1219,86,0,0,0,64,0,3972
0,0,0,64,0,0,0,0,0,0,0,0,0,6,0,0,0,2247,0,0,709,0,0,0,0,0,0,33,0,0,0,76,779,0,0,0,0,5,0,0
0,0,1263,0,0,36,0,0,8,304,0,513,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,69
605,0,1101,0,0,0,0,0,5,0,0,982,0,0,17,0,0,10,0,0,56,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11,0,0,135,0,7,494,0,0,0,0,0,0,11,0,0,141,37,0,0,0,0,0,0,0,0,0,568,0,17,0,0,1,0,0
188,0,0,0,0,272,0,0,0,0,1176,2986,0,0,106,0,2002,18,46,0,673,0,0,0,0,0,0,0,0,0,0,0,165,0,147,0,0,0,41,358
0,0,0,0,0,31,0,0,0,0,31,374,0,0,0,0,0,0,17,0,0,2073,0,0,0,0,0,0,0,0,155,0,1493,0,0,0,0,0,0,0
5,0,0,0,0,13,0,0,222,31,0,0,0,0,0,0,512,0,0,0,71,2922,0,0,0,0,0,0,0,17,0,0,952,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3325,858,0,0,0,0,102,0,0,0,45,45,23,0,110,0,0,0,0,0,0,0,1509,0,0,0,0,0,0,11
0,0,9,0,0,0,87,0,128,0,0,0,0,0,0,19,3898,0,108,9,655,111,21,0,0,0,0,0,0,0,0,342,1014,0,190,0,0,0,0,16
15,0,0,0,0,0,60,0,4,0,0,82,0,0,0,5,0,0,0,0,1266,211,379,0,0,0,0,0,0,0,88,0,1316,0,2879,10,0,65,0,7
32,3,0,0,0,0,0,0,2038,17,0,1047,1831,0,0,25,0,0,0,8,89,0,0,0,0,0,0,0,0,0,0,0,1167,0,0,0,0,0,0,108
0,11,0,170,0,0,0,0,202,137,0,0,0,0,0,0,56,0,0,0,0,2016,0,1024,0,0,0,0,0,0,0,0,2305,0,0,0,0,214,0,0
254,0,0,0,0,356,0,0,1107,0,0,0,0,0,26,0,0,0,0,0,81,44,3497,0,0,0,0,0,0,0,0,0,1084,0,155,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,411,0,1,65,2,0,0,0,0,0,0,0,0,0,108,0,179,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,24,0,0,64,0,0,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,48,0,0
0,0,0,0,0,0,0,0,6,211,0,43,2,0,0,0,0,71,476,0,0,0,13,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,30
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,751,504,12,0,115,0,0,0,0,0,0,0,0,0,311,38,0,0,2,0,18,63
0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,49,0,0,0,0,0,0,0,0,0,17,0,0,0,0,72,0,0
836,0,0,0,0,0,0,0,0,11,0,0,0,0,546,0,4869,0,0,0,444,0,18,0,85,0,0,212,0,0,0,0,2190,0,48,0,0,0,0,16
0,0,0,0,0,3047,0,0,0,0,6,0,0,0,0,0,1551,495,0,0,513,0,0,0,0,0,0,0,0,0,0,0,1659,0,0,0,0,0,81,0
6339,0,0,0,83,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,2780,0,0,0,0,0,0,458,12,0,0,0,144,0,0,0,810,0,0,0
0,115,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,2091,4,0,0,0,0,0,0,0,0,0,0,27,0,1406,0,0,0,0,655,15,0
53,3,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,1454,0,79,0,7,0,0,0,0,0,0,0,19,8,1067,0,0,0,2,554,5,0
0,11,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,1380,0,0,0,13,0,0,0,0,0,0,0,79,0,760,0,27,0,0,619,0,0
0,8,566,0,0,0,0,1296,79,0,220,1665,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,73,14,189,0,0,0,0,0,0,0,0
0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,11,0,0,0,0,0,0,0,0,0,0,10,193,0,0,0,0,647,0,0
12,0,0,0,0,0,0,0,397,0,0,0,0,0,9,0,0,9,965,0,0,0,0,0,0,258,0,0,11,0,0,0,656,0,12,0,58,0,102,21
0,0,0,0,0,3,0,17,0,9,0,0,0,0,0,0,0,14,379,116,9,0,0,0,0,0,0,0,0,0,0,0,134,0,0,2,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,34,0,598,0,0,156,15,0,0,0,0,0,0,0,0,0,154,0,0,2,23,0,0,4
0,0,0,0,0,44,0,0,3,0,1279,2258,0,0,2400,0,0,0,0,0,518,0,0,0,0,0,0,52,0,0,0,0,74,0,0,0,0,0,0,213
51,0,0,0,0,0,60,0,0,21,0,0,0,0,250,0,2365,0,195,0,210,0,0,0,1703,0,0,0,0,0,0,0,2366,0,0,0,0,0,0,652
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,8,27,1541,0,0,0,5,0,0,0,3354,0,0,0,232,0,0,665,0,0,0,105
0,0,0,0,12,1263,0,1135,0,0,0,0,0,0,0,0,79,0,0,10,890,0,0,0,0,0,0,0,0,7,0,1006,1574,0,145,0,0,20,0,118
583,0,0,0,3907,0,0,0,16,0,0,0,0,1,0,0,0,0,0,7,1940,0,218,0,0,0,0,0,6,0,0,0,398,0,0,0,0,2,0,36
0,0,0,0,0,0,0,0,387,0,0,878,0,0,16,0,0,0,0,0,0,19,26,0,0,0,0,0,0,0,0,0,1716,0,0,23,0,87,0,0
32,50,0,0,0,0,0,0,21,0,0,668,0,0,13,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,31,0,0
0,226,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,0,0
51,2151,0,0,0,11,0,0,10,0,0,287,0,0,0,0,0,0,13,0,0,0,22,6,0,0,0,2,592,24,0,0,804,0,0,0,0,0,0,222
0,1156,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,68,0,470,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0
19,1,18,0,0,0,0,0,116,0,0,454,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,90,1858,0,0,0,0,3475,0,0
0,0,6,0,0,0,5,25,17,32,0,638,0,0,0,0,327,0,6,0,0,0,0,0,0,0,0,0,0,0,9,85,907,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,141,59,0,90,0,18,0,0,0,0,0,0,0,0,763,0,0,0,0,752,0,0
193,1203,51,0,0,0,0,0,0,0,0,389,28,0,0,50,23,0,0,0,91,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,458,213,0,0,0,0,0,0,8,0,0,0,0,0,324,0,14,0,0,211,0,0
0,0,5,0,0,0,40,0,0,0,5,697,0,0,13,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,28,0,727,0,0,0,0,1358,0,0
14,1,3,0,0,0,0,0,34,0,0,232,0,0,0,0,13,0,37,0,0,0,0,0,0,4,0,0,0,0,0,0,453,0,0,90,0,621,0,0
0,0,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,129,517,0,0,0,0,842,0,0
400,0,0,0,0,0,2,0,0,34,4,285,0,0,9,64,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,7,0,0
0,0,4,0,23,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,433,0,0
33,0,0,0,0,0,0,0,3,0,0,0,0,0,66,0,0,0,0,404,0,0,83,0,0,0,0,0,75,0,0,0,2279,0,0,0,0,1365,0,5
0,0,222,0,0,0,0,0,6,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,450,0,0
16,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,180,142,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,484,0,0,0,0,92,0,40
0,8,1675,0,11,0,0,0,0,0,0,3,0,0,0,263,0,0,46,43,0,0,0,0,2,0,0,0,0,0,0,20,676,0,0,0,0,58,0,20
0,0,314,0,0,0,0,0,0,0,0,49,0,0,0,0,33,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,13,11,1
0,18,37,0,0,0,0,0,0,0,8,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,789,0,0,0,0,1325,0,0
16,0,480,0,0,0,0,0,0,0,0,23,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,33,0,0,0
0,9,876,0,0,0,0,0,0,0,0,24,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,133,0,0
0,0,0,0,0,0,0,0,0,0,4,287,50,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,2,365,959,0,0,26,0,1505,0,0
0,0,866,0,0,0,0,0,14,0,0,476,0,2,0,0,0,0,9,57,0,24,407,0,0,18,0,0,0,0,0,0,641,3,0,0,0,64,0,47
416,0,8,0,0,0,0,0,20,0,0,1285,0,0,29,0,0,0,0,0,135,13,0,0,0,0,4,0,0,0,0,693,8,0,0,0,0,985,0,0
0,43,280,0,0,0,0,0,0,19,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,690,0,0,0,0,1261,0,0
0,0,0,0,0,0,0,0,0,15,0,113,0,7,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,604,0,0
0,0,0,0,0,3,0,0,60,0,0,70,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,558,0,0
0,1,0,0,0,0,0,0,122,0,19,672,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,438,684,0,0,0,0,1067,0,15
0,0,0,0,0,0,0,0,0,0,0,173,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,638,0,0,0,0,412,0,9
18,0,0,0,0,0,0,0,0,164,0,0,0,0,42,0,0,0,415,0,114,0,0,0,0,20,0,0,0,0,0,23,36,0,0,0,0,0,0,0
0,0,0,0,0,385,0,0,173,0,0,1174,0,0,0,0,19,0,0,8,218,7,0,0,0,0,0,1008,0,0,0,20,1654,0,0,0,0,0,0,1173
0,0,0,0,0,0,35,0,0,4,0,252,0,0,0,0,268,282,173,0,3247,0,1912,0,0,0,0,436,0,0,0,0,0,0,2,0,6,0,0,40
2305,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,48,0,0,630,2334,0,0,0,23,0,0,0,0,0,16,0,310,0,0,0,0,27,0,0
596,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,0,276,728,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0
0,0,0,0,0,0,122,0,0,1348,0,0,105,0,0,0,0,0,0,0,639,0,2969,0,0,0,0,0,0,0,0,0,1888,86,0,7,0,0,5,30
87,8,5,0,178,0,0,25,0,0,0,0,0,0,0,0,0,0,2364,16,0,5,111,6,0,0,0,0,0,8,0,0,1141,0,0,0,0,721,0,0
242,0,453,0,0,0,0,0,0,0,0,837,0,0,319,0,0,9,0,29,3,0,0,0,0,0,0,77,0,0,0,0,531,0,8,0,0,0,0,0
0,0,626,0,591,0,0,0,0,0,0,1094,0,0,0,0,0,0,0,206,95,0,0,0,0,0,0,0,0,0,0,32,6,0,0,0,0,0,0,0
0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,112,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,553,0,0,81,0,0,0,0,0,0,25,0,0,0,367,0,0,0,0,0,317,0
0,336,68,0,0,0,0,0,0,0,185,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,27,0,0,0,0,0,0,0
0,652,24,0,0,0,0,0,0,0,0,168,0,0,29,0,7,0,63,0,0,0,17,0,6,0,0,11,0,0,0,30,0,0,31,0,0,0,4,0
0,72,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,1270,62,0,0,0,0,0,0,0,0,0,615,0,0,0,60,0,0,0,0,0,0,0,0,1899,0,0,901,0,0,0,0,0,0,150
0,0,0,0,0,0,9,0,0,0,282,149,0,0,0,0,3801,0,0,26,587,0,0,0,9,0,0,0,0,0,0,0,1112,0,0,0,0,0,212,0
0,0,0,0,22,175,0,0,0,0,0,0,0,897,0,0,0,253,0,0,1518,0,0,0,144,0,0,0,0,0,0,1780,87,0,0,572,0,0,0,0
0,0,0,0,65,0,0,0,0,58,0,885,49,0,0,0,0,0,0,2,291,0,3384,0,0,0,0,0,0,0,74,0,1530,29,0,0,0,0,0,0
12,12,0,0,0,0,0,0,16,5,0,218,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4137,0,0,0,283,0,0,0,0,16,0,0
0,0,0,2,0,0,0,0,22,0,0,0,0,0,22,0,107,0,348,0,0,10,0,0,0,12,0,0,0,0,0,0,247,0,0,0,0,0,14,0
142,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,448,0,0,15,0,0,0,56,0,0,52,0,0,0,112,2,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,17
140,0,0,0,4,0,0,0,10,0,0,271,0,0,11,0,10,0,332,0,0,0,2,3,0,0,0,0,0,92,0,0,47,0,0,0,0,0,0,0
0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,46,486,0,0,0,116,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0
0,2,0,0,0,0,0,42,0,0,13,0,0,0,0,0,52,0,841,139,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,14
0,80,0,0,0,15,0,0,0,0,0,1,0,0,0,212,0,0,389,0,0,0,18,0,0,0,0,0,0,0,0,0,216,0,0,0,20,0,0,0
0,0,0,0,0,36,1915,0,0,0,0,1455,0,256,1532,0,573,0,0,0,5,0,0,0,23,0,0,0,0,0,0,0,1397,0,0,0,0,0,0,110
0,0,0,0,0,0,3,0,0,0,0,0,0,0,35,0,97,0,0,0,2197,0,0,0,0,0,0,3273,0,0,0,0,244,0,0,0,0,22,0,1056
