WORDCOUNTS,WEIGHT
the,42
of,19
to,12
by,10
and,10
british,9
a,9
was,9
their,7
saltonstall,6
penobscot,6
americans,5
in,5
had,5
it,4
his,4
an,4
army,4
for,4
could,4
were,4
new,4
militia,4
at,3
but,3
they,3
most,3
fleet,3
george,3
lovell,3
american,3
expedition,3
military,3
commodore,3
did,3
buker,3
be,3
maine,3
massachusetts,3
too,2
not,2
this,2
he,2
escaped,2
york,2
no,2
only,2
without,2
soldiers,2
marines,2
mowat,2
although,2
need,2
command,2
e,2
that,2
who,2
success,2
some,2
mclean,2
vessels,2
bay,2
harbor,2
on,2
few,2
s,2
book,2
same,2
part,2
is,2
enter,2
those,2
believed,2
seems,1
convicted,1
overturned,1
committed,1
what,1
war,1
washington,1
from,1
naval,1
officersprobably,1
eventual,1
raked,1
retreated,1
winds,1
shared,1
prevent,1
establish,1
them,1
immortalized,1
led,1
ships,1
bagaduce,1
arrangement,1
verdicts,1
disobeying,1
numerous,1
excellent,1
revere,1
being,1
handled,1
against,1
anything,1
placed,1
powerful,1
supervising,1
blandishments,1
taken,1
ireland,1
inhabitants,1
good,1
fortified,1
isbn,1
foundered,1
time,1
peninsula,1
ended,1
attacked,1
paul,1
reluctantly,1
weakened,1
destroy,1
hid,1
burned,1
guns,1
upon,1
more,1
tides,1
maps,1
solomon,1
resisted,1
if,1
stymied,1
demonstrates,1
crews,1
fled,1
institute,1
revolution,1
exploits,1
pay,1
prowess,1
improve,1
lent,1
helped,1
well,1
dudley,1
biggest,1
college,1
captains,1
lost,1
councils,1
patriot,1
order,1
when,1
get,1
contrast,1
appear,1
continental,1
eighteen,1
lucky,1
seizure,1
sharp,1
philip,1
promptly,1
worked,1
captain,1
summoned,1
blunders,1
retreat,1
old,1
annapolis,1
definitive,1
blame,1
campaign,1
defenses,1
drive,1
arrived,1
solely,1
conspired,1
comprehension,1
june,1
armada,1
defensive,1
one,1
fort,1
maneuvers,1
regain,1
blamed,1
xii,1
rank,1
posture,1
study,1
usually,1
got,1
little,1
headed,1
as,1
young,1
served,1
plan,1
motley,1
sea,1
poem,1
workmanlike,1
about,1
called,1
pursued,1
left,1
renamed,1
englanders,1
press,1
became,1
forces,1
post,1
do,1
with,1
intended,1
all,1
seeking,1
patriots,1
conspiracy,1
obscure,1
quarter,1
territory,1
how,1
severely,1
refuges,1
pp,1
capt,1
journal,1
because,1
everything,1
while,1
largely,1
soon,1
which,1
build,1
francis,1
apparently,1
issue,1
captured,1
story,1
fills,1
indians,1
meager,1
ranlet,1
base,1
example,1
confidence,1
general,1
foolish,1
commanding,1
eventually,1
or,1
doing,1
history,1
debacle,1
its,1
cowardice,1
warships,1
dooming,1
then,1
henry,1
any,1
loyalists,1
eagerly,1
geography,1
avoid,1
hunter,1
virginian,1
gen,1
stalemate,1
