WORDCOUNTS,WEIGHT
the,47
to,16
in,15
of,15
and,14
s,13
on,8
a,6
from,5
by,5
wood,5
was,5
at,4
his,4
hill,4
for,4
charlestown,4
lake,4
war,3
battle,3
british,3
victory,3
george,3
engagements,3
arnold,3
is,3
john,3
ticonderoga,3
battles,3
it,2
but,2
w,2
clair,2
fort,2
have,2
burgoyne,2
against,2
only,2
with,2
if,2
leaving,2
east,2
would,2
gates,2
mount,2
chapter,2
sir,2
cannon,2
standard,2
campaigns,2
j,2
had,2
are,2
fact,2
neck,2
southern,2
between,2
hope,2
not,2
shot,2
champlain,2
americans,2
st,2
clinton,2
numbers,1
saratoga,1
where,1
because,1
thomas,1
series,1
reviews,1
eventual,1
uniqueness,1
shore,1
daniel,1
frequently,1
nathanael,1
loaf,1
accepted,1
he,1
simultaneous,1
this,1
escaped,1
selected,1
backwoodsmen,1
test,1
philadelphia,1
retract,1
bemis,1
patriots,1
york,1
impulsively,1
democratic,1
philip,1
page,1
german,1
max,1
south,1
troops,1
divorces,1
washington,1
contest,1
followed,1
without,1
operations,1
way,1
armies,1
posted,1
invitation,1
scants,1
isthmus,1
fortified,1
retired,1
guerrilla,1
inaccurate,1
peninsula,1
sometimes,1
sources,1
trapped,1
been,1
militarily,1
yards,1
style,1
across,1
land,1
triumph,1
defenders,1
xxxii,1
d,1
revolutionary,1
also,1
american,1
brandywine,1
comparative,1
an,1
mountain,1
other,1
eisenhower,1
selects,1
right,1
galloped,1
landing,1
volume,1
lt,1
m,1
both,1
forward,1
bunker,1
reinforcements,1
heights,1
friedrich,1
trained,1
might,1
skillfully,1
account,1
order,1
realizing,1
attempted,1
theater,1
view,1
that,1
poor,1
conceived,1
credit,1
some,1
retreat,1
riedesel,1
seizure,1
recklessly,1
cases,1
engulf,1
germantown,1
withdrawal,1
all,1
benedict,1
blunders,1
rear,1
be,1
rescue,1
campaign,1
mintz,1
leg,1
after,1
spent,1
insured,1
blunder,1
movement,1
greene,1
supported,1
their,1
back,1
book,1
although,1
strategic,1
chapel,1
treatment,1
enemy,1
route,1
sides,1
did,1
creek,1
west,1
miscalculation,1
secondary,1
ill,1
disaster,1
down,1
horatio,1
combination,1
conventional,1
pincers,1
as,1
fortify,1
proposal,1
allowing,1
repeats,1
aristocratic,1
limitation,1
sullivan,1
tactics,1
left,1
courthouse,1
gage,1
episodic,1
attack,1
algonquin,1
due,1
kings,1
holding,1
analyses,1
two,1
edited,1
outdated,1
howe,1
rushing,1
opportunity,1
fray,1
ten,1
flank,1
major,1
sending,1
up,1
any,1
new,1
loss,1
riflemen,1
escape,1
pp,1
gives,1
prevented,1
omitted,1
encounter,1
brigade,1
state,1
energize,1
arthur,1
ordered,1
schuyler,1
militia,1
outnumbered,1
details,1
enoch,1
superior,1
him,1
approach,1
university,1
consider,1
guilford,1
initial,1
them,1
exposed,1
unprotected,1
side,1
failure,1
sugar,1
commander,1
occupy,1
col,1
northwest,1
frontal,1
mistake,1
into,1
cowpens,1
connecticut,1
misses,1
failed,1
miles,1
chapters,1
morgan,1
snare,1
adjacent,1
then,1
von,1
henry,1
equally,1
orders,1
rousing,1
light,1
associated,1
occupation,1
away,1
william,1
quoted,1
draw,1
monmouth,1
