WORDCOUNTS,WEIGHT
the,716
of,458
in,411
and,380
to,350
a,335
his,180
that,165
he,144
s,127
as,126
was,118
harlem,116
for,111
had,106
from,96
with,89
on,88
their,85
not,80
by,78
probation,73
family,68
her,68
at,67
life,61
but,59
did,58
an,57
black,56
they,53
pdcf,53
new,51
west,49
it,48
when,45
work,44
rs,44
one,43
which,43
years,42
only,41
more,39
also,39
york,38
officer,38
this,38
were,38
social,37
him,37
thompson,37
or,36
street,36
she,35
perry,34
walker,33
than,33
who,32
fuller,32
have,32
morgan,31
home,31
could,30
after,28
time,28
other,27
been,27
city,27
two,26
such,25
those,24
community,24
pauline,24
even,23
children,23
would,23
thompsons,23
all,22
relationships,22
frank,22
them,22
apartment,22
november,22
household,21
hamilton,21
households,21
building,21
january,20
history,19
white,19
lives,19
most,19
census,19
organizations,19
three,19
martha,19
left,18
out,18
july,18
where,18
made,18
ties,18
months,18
blacks,18
over,18
october,18
be,18
into,17
are,17
long,17
browns,17
residents,17
men,17
august,17
five,17
december,17
what,17
families,17
states,17
much,17
support,16
however,16
up,16
these,16
brown,16
employment,16
united,16
is,16
job,16
september,15
no,15
marriage,15
found,15
lodgers,15
june,15
provided,15
we,15
domestic,15
journal,14
rent,14
about,14
may,14
fall,14
offered,14
although,14
before,13
some,13
pay,13
how,13
housing,13
neighborhood,13
four,13
lived,13
officers,13
ed,13
so,13
march,13
if,12
came,12
first,12
find,12
avenue,12
its,12
year,12
several,12
april,12
again,12
jobs,12
often,12
school,12
few,12
living,12
american,11
women,11
being,11
together,11
court,11
third,11
working,11
depression,11
wife,11
moved,11
economic,11
single,11
took,11
week,11
high,11
husband,11
has,11
money,11
february,11
between,11
later,10
file,10
within,10
sexual,10
married,10
wages,10
friends,10
least,10
leisure,10
south,10
african,10
many,10
do,10
income,10
see,10
another,10
margaret,10
like,10
spent,10
relationship,10
case,10
then,10
any,10
report,10
far,10
room,9
there,9
legal,9
organized,9
numbers,9
age,9
rooms,9
couple,9
activities,9
make,9
once,9
nettie,9
culture,9
same,9
father,9
belonged,9
george,9
education,9
mother,9
while,9
almost,9
urban,9
indians,9
ruby,9
little,9
e,8
position,8
character,8
experience,8
steady,8
state,8
sister,8
