WORDCOUNTS,WEIGHT
the,901
of,544
and,319
to,292
in,289
a,191
that,147
narrative,117
is,117
as,112
experience,97
for,92
on,88
with,86
history,79
it,66
historical,64
past,64
from,62
are,61
not,59
by,58
s,57
this,56
thucydides,56
his,48
an,47
experiences,47
but,47
have,46
be,44
can,41
more,39
their,38
experientiality,38
its,38
has,37
which,36
at,33
reference,33
readers,33
was,32
historians,31
example,31
see,30
characters,30
i,29
also,29
time,29
he,28
they,25
even,25
historiography,24
press,24
university,23
or,23
what,23
other,22
narratives,21
only,21
fictional,21
been,21
agents,21
war,20
however,20
hopkins,20
we,20
between,20
such,19
account,19
make,19
one,18
through,18
them,18
against,17
than,17
well,17
presentness,17
who,17
der,17
form,17
devices,16
had,16
events,16
und,16
same,16
does,15
fiction,15
into,15
no,15
grethlein,15
new,15
thereby,15
way,14
use,14
first,14
there,14
will,14
about,14
toward,14
theory,14
modern,13
case,13
some,13
turn,13
when,13
jonas,13
ibid,13
gumbrecht,13
expectations,13
temporal,13
openness,12
possible,12
de,12
perspective,12
how,12
world,12
still,12
structure,12
while,12
expedition,11
linguistic,11
sources,11
all,11
erfahrung,11
l,11
speeches,11
ankersmit,11
us,11
present,11
die,11
walker,10
were,10
like,10
peloponnesian,10
out,10
ricoeur,10
future,10
reception,10
these,10
actually,10
rather,10
book,10
do,10
both,10
here,10
much,10
later,9
rosenstone,9
takes,9
elements,9
important,9
reader,9
concept,9
london,9
presence,9
nonetheless,9
athenians,9
ed,9
many,9
paris,9
argues,9
another,9
three,9
would,9
seen,9
very,9
virtual,9
years,9
meaning,8
before,8
du,8
said,8
give,8
j,8
point,8
syracuse,8
process,8
moreover,8
retrospective,8
most,8
beyond,8
plot,8
sicily,8
japan,8
after,8
story,8
la,8
works,8
making,8
up,8
representation,8
bce,8
if,7
american,7
nature,7
thus,7
interest,7
cf,7
may,7
section,7
w,7
reflections,7
my,7
prolepses,7
used,7
already,7
sense,7
critical,7
makes,7
reports,7
full,7
language,7
so,7
general,7
him,7
especially,7
crucial,7
life,7
analysis,7
athens,7
different,7
vano,7
aspect,7
our,7
argument,7
authorial,7
cambridge,7
focus,7
final,6
being,6
attempts,6
saul,6
editions,6
last,6
rests,6
far,6
author,6
restore,6
century,6
ferguson,6
sicilian,6
just,6
view,6
whereas,6
cannot,6
gods,6
possibility,6
r,6
place,6
city,6
therefore,6
various,6
addition,6
less,6
made,6
methodological,6
recipients,6
friedländer,6
paper,6
particularly,6
character,6
frame,6
specific,6
potential,6
since,5
complex,5
murder,5
frankfurt,5
degree,5
words,5
desire,5
great,5
those,5
human,5
chapters,5
development,5
york,5
morson,5
thought,5
suspense,5
testimonies,5
term,5
fludernik,5
tension,5
claim,5
part,5
reconfiguration,5
thoughts,5
away,5
shaping,5
order,5
notes,5
f,5
action,5
object,5
tends,5
under,5
two,5
noted,5
challenge,5
hand,5
empire,5
strategies,5
material,5
pistols,5
understanding,5
own,5
aesthetic,5
high,5
relation,5
tendency,5
attention,5
lost,5
strongly,5
seuil,5
fall,5
treason,5
any,5
historian,5
besides,5
over,5
each,5
did,5
beginning,5
enargeia,5
des,5
role,5
mode,5
instead,5
d,5
texts,5
go,4
fictionalization,4
historiographie,4
truth,4
holocaust,4
germany,4
large,4
closure,4
athenian,4
something,4
long,4
roman,4
fabula,4
interested,4
taken,4
collage,4
expectation,4
seems,4
survey,4
take,4
help,4
represent,4
rethinking,4
reconstruction,4
teleological,4
draws,4
victims,4
insight,4
say,4
relies,4
facts,4
depend,4
journal,4
sich,4
confino,4
let,4
fleet,4
americans,4
levels,4
earlier,4
à,4
danto,4
von,4
raymond,4
means,4
les,4
major,4
defeat,4
dilthey,4
lead,4
allow,4
das,4
spies,4
further,4
though,4
jewish,4
partly,4
et,4
stanford,4
horizon,4
assembly,4
professional,4
computer,4
eine,4
suggest,4
event,4
fictive,4
narrating,4
feelings,4
always,4
focalization,4
mimetic,4
collingwood,4
second,4
situation,4
indeed,4
comments,4
year,4
yet,4
interpretation,4
den,4
ancient,4
double,4
technique,4
think,4
experienced,4
stories,4
scholars,4
end,4
waldenfels,4
enough,4
discussion,4
agamben,4
actual,4
california,4
latter,4
short,4
me,4
narratology,4
extermination,4
comes,4
suhrkamp,4
know,4
berkeley,4
aron,4
books,4
novel,4
argue,4
metaphorical,4
enemy,4
themselves,4
thompson,4
consciousness,4
gadamer,4
namely,4
accounts,4
problem,4
information,4
temps,4
phänomenologie,4
step,4
allows,4
question,4
although,4
need,4
immediacy,4
enterprise,4
given,4
uk,4
shrine,3
ending,3
m,3
alone,3
introduction,3
berlin,3
entirely,3
jews,3
essays,3
ma,3
h,3
approaches,3
poststructuralists,3
easily,3
studies,3
sublime,3
games,3
trace,3
nicht,3
necessarily,3
leads,3
cast,3
reconstructions,3
venice,3
ii,3
might,3
attempt,3
found,3
thanks,3
reveal,3
real,3
zu,3
niall,3
concepts,3
reading,3
speech,3
issue,3
est,3
histoire,3
draw,3
right,3
marked,3
activity,3
reaching,3
combination,3
compares,3
representing,3
narrator,3
conflict,3
throughout,3
inevitable,3
hölscher,3
g,3
distinct,3
developments,3
single,3
find,3
monika,3
counterfactuals,3
scholarly,3
vantage,3
permits,3
oxford,3
without,3
exact,3
bring,3
presentation,3
didactic,3
goes,3
direct,3
special,3
provides,3
happened,3
send,3
literary,3
tropology,3
aufmerksamkeit,3
n,3
fore,3
follow,3
instance,3
uses,3
result,3
came,3
opposition,3
histories,3
im,3
introspection,3
balanced,3
method,3
creates,3
because,3
distinguishes,3
shape,3
directly,3
work,3
brought,3
people,3
structures,3
novels,3
approach,3
herodotus,3
good,3
published,3
ist,3
working,3
le,3
sjuzhet,3
spy,3
few,3
am,3
appeal,3
absence,3
göttingen,3
metafiction,3
sahlins,3
modes,3
once,3
suited,3
expérience,3
neither,3
light,3
illustrated,3
rise,3
nous,3
museums,3
paul,3
comparison,3
others,3
death,3
put,3
