WORDCOUNTS,WEIGHT
the,1107
of,666
and,554
in,371
to,321
a,224
as,167
was,164
that,112
for,102
s,93
it,92
which,90
book,88
possession,85
with,84
were,81
from,74
on,72
his,69
see,69
not,69
her,68
read,66
devil,65
at,64
by,64
books,56
their,55
this,55
an,54
reading,50
bible,49
or,49
she,47
witchcraft,46
be,45
such,44
he,44
when,43
is,42
witches,40
london,39
but,39
superstition,39
they,38
i,36
demonic,36
between,36
modern,35
fairfax,35
literacy,35
magic,32
england,32
edward,31
power,31
john,31
early,31
godly,30
one,28
past,28
words,27
had,27
could,27
present,27
have,27
spirit,26
also,26
has,25
most,25
out,25
exorcism,25
alexander,25
witch,25
case,24
against,24
prayer,24
him,24
are,24
them,23
religion,22
there,22
more,22
would,22
who,22
all,20
how,20
uses,20
use,20
physical,20
did,20
helen,19
cases,19
culture,19
particular,19
other,18
sacred,18
richard,18
no,18
because,18
world,18
god,18
protestants,18
william,17
its,17
number,17
made,17
like,17
both,17
might,16
popular,16
family,16
these,16
relationship,16
into,15
being,15
century,15
st,15
psalms,15
spirits,15
after,15
been,15
texts,15
said,14
written,14
some,14
brother,14
about,14
stc,14
so,14
any,14
possessed,13
first,13
demoniac,13
those,13
body,13
mary,13
well,13
object,13
manner,13
upon,13
then,13
while,13
cambridge,13
amulets,12
daemonologia,12
demoniacs,12
strange,12
used,12
example,12
elizabeth,12
during,12
protestantism,12
ed,12
only,12
new,12
end,12
examples,12
especially,12
often,12
over,12
although,12
psalm,12
if,11
gospel,11
mather,11
protestant,11
however,11
people,11
cat,11
up,11
thomas,11
text,11
nyndge,11
writing,11
magical,11
true,10
before,10
demons,10
than,10
walsham,10
thou,10
frequently,10
p,10
work,10
textual,10
will,10
religious,10
evil,10
same,10
lord,10
where,10
practice,10
continued,10
life,10
blood,10
print,10
hist,10
through,10
our,10
evidence,10
reformation,10
much,10
among,10
should,10
superstitious,9
word,9
history,9
europe,9
period,9
without,9
familiar,9
n,9
came,9
invisible,9
licit,9
name,9
again,9
christ,9
printing,9
time,9
described,9
gunter,9
particularly,9
accounts,9
traditional,9
germany,8
english,8
ways,8
studies,8
glover,8
together,8
satan,8
preachers,8
late,8
verse,8
away,8
healing,8
practices,8
jesus,8
narratives,8
two,8
children,8
pamphlet,8
anne,8
fits,8
eds,8
father,8
individual,8
repeated,8
article,8
eyes,8
verses,8
vexation,8
prayers,8
what,8
understanding,8
o,7
tion,7
names,7
every,7
nature,7
aloud,7
take,7
devils,7
wonders,7
rather,7
w,7
beyond,7
aquinas,7
gave,7
art,7
place,7
least,7
makes,7
thought,7
us,7
death,7
woman,7
fight,7
another,7
ibid,7
biblical,7
logic,7
david,7
exorcisms,7
we,7
experience,7
turn,7
turned,7
making,7
pact,7
instead,7
alexandra,7
c,7
likewise,6
told,6
remedy,6
taken,6
great,6
found,6
robert,6
context,6
side,6
historians,6
account,6
sixteenth,6
very,6
learned,6
thus,6
de,6
jl,6
though,6
whose,6
yet,6
just,6
house,6
caciola,6
behaviour,6
my,6
further,6
cultural,6
let,6
r,6
literature,6
fit,6
catholic,6
cont,6
boy,6
oxford,6
gospels,6
put,6
reformed,6
man,6
ages,6
do,6
day,6
held,6
belief,6
story,6
me,6
usually,6
simply,6
believe,6
luther,6
thy,6
middle,6
booke,6
d,6
now,5
sharpe,5
later,5
trans,5
church,5
scribner,5
contexts,5
long,5
company,5
puritanism,5
unto,5
last,5
soc,5
roy,5
politics,5
fraud,5
himself,5
faustus,5
since,5
discerning,5
clark,5
young,5
master,5
fasting,5
skemer,5
recognized,5
troubled,5
soul,5
clearly,5
argued,5
cotton,5
galis,5
sluhovsky,5
sig,5
placed,5
even,5
county,5
whole,5
accused,5
order,5
night,5
horrible,5
manchester,5
appropriate,5
oral,5
towards,5
communal,5
fact,5
cure,5
took,5
seventeenth,5
perhaps,5
own,5
bibles,5
martin,5
sight,5
can,5
saw,5
haven,5
analysis,5
ing,5
too,5
objects,5
each,5
malpas,5
bewitching,5
chapter,5
voice,5
son,5
became,5
foxe,5
devill,5
come,5
darrell,5
speak,5
offered,5
archives,4
way,4
stuart,4
know,4
truth,4
glouers,4
notably,4
star,4
aversion,4
symptoms,4
properties,4
bodin,4
cast,4
give,4
definition,4
explores,4
assembled,4
senses,4
help,4
gifts,4
within,4
speech,4
matthew,4
bewitched,4
saying,4
opened,4
spake,4
cressy,4
doth,4
say,4
sent,4
warboys,4
g,4
ability,4
keep,4
causing,4
ear,4
bibliomancy,4
clock,4
may,4
york,4
l,4
stop,4
catholics,4
revelation,4
study,4
means,4
show,4
followed,4
cut,4
hopkins,4
durham,4
war,4
tools,4
lease,4
closed,4
heart,4
part,4
knowledge,4
edn,4
issues,4
binding,4
et,4
holy,4
change,4
pacts,4
around,4
brought,4
decline,4
telling,4
wrote,4
brief,4
gift,4
attempt,4
added,4
roper,4
light,4
containing,4
familiars,4
fire,4
others,4
head,4
never,4
countermeasures,4
session,4
catholicism,4
lake,4
elite,4
persisted,4
literate,4
finally,4
banish,4
clear,4
three,4
pos,4
black,4
forms,4
methods,4
reli,4
effect,4
january,4
showed,4
ate,4
tendency,4
signs,4
pandaemonium,4
you,4
seen,4
chamber,4
mother,4
centuries,4
bovet,4
series,4
known,4
society,4
swan,4
cultures,4
report,4
far,4
jean,4
tear,4
des,4
elizabethan,4
lyndal,4
com,4
james,4
surey,4
write,4
course,4
enlightenment,4
davies,4
france,4
defiance,4
attempted,4
off,4
increased,4
ser,4
focus,4
super,4
things,3
does,3
done,3
ferber,3
declared,3
medieval,3
stood,3
stile,3
gion,3
string,3
berlin,3
properly,3
h,3
walker,3
missionaries,3
western,3
freeman,3
women,3
treatise,3
either,3
sources,3
prayed,3
puritan,3
cruelty,3
reveal,3
right,3
chest,3
powers,3
run,3
west,3
sign,3
bayman,3
throughout,3
doctor,3
agent,3
lancashire,3
learning,3
theologiae,3
thing,3
modernity,3
left,3
effective,3
andbreife,3
marlowe,3
curate,3
kieckhefer,3
sister,3
supersti,3
act,3
illiterate,3
gaskill,3
certain,3
easily,3
jesuit,3
danger,3
form,3
awareness,3
supposed,3
reason,3
recalled,3
category,3
signed,3
retained,3
thee,3
prevent,3
powerful,3
important,3
view,3
fluid,3
oppositional,3
bl,3
nancy,3
katherine,3
called,3
strength,3
thine,3
seven,3
wont,3
near,3
gained,3
scripture,3
revealed,3
deliverance,3
concept,3
ewen,3
partly,3
bishop,3
employed,3
exorcists,3
sense,3
bruen,3
del,3
esp,3
discourse,3
acted,3
men,3
executed,3
venice,3
presence,3
harsnett,3
am,3
tormented,3
therefore,3
summa,3
indeed,3
sermon,3
above,3
xl,3
hinde,3
adapted,3
once,3
luke,3
performed,3
natural,3
increasingly,3
scot,3
stories,3
fell,3
recited,3
many,3
demon,3
witnesses,3
thoresby,3
hear,3
thaumaturgic,3
learn,3
michael,3
demoniack,3
explicitly,3
rio,3
bear,3
worship,3
allowed,3
shalt,3
sequence,3
pamphlets,3
interplay,3
significance,3
peter,3
ireland,3
parts,3
played,3
distinction,3
hearing,3
commentators,3
newspapers,3
xvi,3
v,3
judgement,3
northern,3
la,3
complicates,3
surprising,3
repetitive,3
replied,3
george,3
sometimes,3
claimed,3
ritualized,3
force,3
began,3
returned,3
understand,3
overlap,3
eisenstein,3
hope,3
itself,3
arts,3
meant,3
considered,3
addressed,3
authorities,3
candle,3
thinking,3
feb,3
devilish,3
ralph,3
few,3
wicked,3
dispossession,3
set,3
roared,3
december,3
connection,3
windsor,3
sought,3
shipton,3
works,3
catalogue,3
following,3
whether,3
dugdale,3
anna,3
attached,3
daughters,3
press,3
role,3
assumptions,3
sion,3
using,3
harrison,3
named,3
shown,3
until,3
numerous,3
repeat,3
actions,3
duffy,3
themselves,3
chicago,3
given,3
charms,3
famous,3
daughter,3
difficult,2
go,2
gerald,2
moshe,2
page,2
adrian,2
fakery,2
providence,2
fingers,2
college,2
thrown,2
intriguing,2
alone,2
manuscript,2
per,2
minutes,2
heal,2
confessions,2
carrington,2
got,2
fed,2
authority,2
johns,2
ms,2
hours,2
cured,2
laid,2
nineteenth,2
something,2
source,2
contact,2
turning,2
test,2
forgive,2
clutches,2
exorcist,2
li,2
attempts,2
vols,2
worked,2
emerged,2
neil,2
j,2
divorced,2
hatred,2
musaeum,2
shaped,2
continue,2
disenchantment,2
rich,2
able,2
thanks,2
onto,2
durrow,2
xx,2
alert,2
remonstrance,2
keith,2
opposite,2
gibson,2
tyndale,2
issue,2
con,2
hell,2
