WORDCOUNTS,WEIGHT
the,909
of,582
and,377
in,334
to,321
colonial,219
a,146
s,141
was,139
french,121
that,98
for,90
by,85
as,82
de,79
economic,74
pp,73
were,69
empire,68
sarraut,66
on,58
with,57
this,56
colonies,53
it,52
d,49
des,48
from,45
france,44
et,42
an,41
la,41
at,38
political,38
l,37
their,37
government,36
bank,35
more,34
state,33
its,33
over,33
indochina,32
paris,31
not,31
between,30
his,29
these,29
or,28
but,28
is,28
years,28
be,28
elites,27
popular,27
front,25
most,25
had,24
du,24
first,24
about,24
africa,24
new,23
which,23
ministry,23
imperial,23
papers,22
le,22
financial,22
see,22
thomas,21
within,20
moutet,20
development,20
en,20
les,20
indigenous,20
depression,20
social,20
labour,20
interwar,19
standards,19
caom,19
algeria,19
reform,19
modernization,19
martin,19
policy,18
other,18
viollette,18
one,17
investment,17
would,17
much,17
among,17
no,16
algerian,16
society,16
direction,16
industrial,16
early,16
studies,15
history,15
all,15
normative,15
cultural,15
power,15
plan,15
minister,15
coloniale,15
should,15
if,14
imperialist,14
settler,14
than,14
mission,14
material,14
obligation,14
journal,13
reforms,13
rule,13
p,13
he,13
another,13
local,13
reformist,13
agricultural,13
african,13
national,13
major,13
algiers,12
some,12
west,12
vietnam,12
could,12
change,12
albert,12
politiques,12
only,12
also,12
colony,12
european,12
changing,12
what,12
terms,12
administration,12
au,12
affaires,11
into,11
commission,11
histoire,11
such,11
politics,11
producers,11
rice,11
greater,11
international,11
well,11
pa,11
still,11
banks,11
after,11
historical,11
them,11
banque,11
commercial,11
ada,10
rights,10
rubber,10
prices,10
limited,10
put,10
less,10
credit,10
here,10
capital,10
did,10
economy,10
both,10
modern,9
wilder,9
case,9
right,9
economies,9
regarding,9
thus,9
third,9
even,9
n,9
welfare,9
term,9
commerce,9
when,9
world,9
currency,9
two,9
francaise,9
norms,9
eds,9
elite,9
workers,9
so,9
un,9
authorities,9
rural,9
whether,9
controleurs,9
col,9
groups,8
ideas,8
production,8
racial,8
per,8
back,8
fm,8
algerie,8
colonialism,8
raw,8
late,8
supporters,8
part,8
officials,8
populations,8
under,8
sector,8
paul,8
projects,8
fundamental,8
where,8
group,8
three,8
article,8
who,8
any,8
finance,8
indo,8
became,8
sur,8
territories,8
hanoi,8
cent,7
