WORDCOUNTS,WEIGHT
the,678
of,386
and,325
to,283
in,271
a,259
was,147
her,137
that,117
she,100
infanticide,97
not,97
medical,93
as,87
s,77
on,73
with,69
women,68
had,68
from,67
for,66
insanity,64
infant,60
no,57
were,57
by,55
he,51
this,48
coroner,47
at,46
but,45
birth,44
doctors,44
or,43
mother,43
an,42
case,41
who,41
did,41
have,41
it,40
baby,38
be,38
child,37
i,35
cases,35
is,35
journal,34
box,34
island,32
rhode,32
dr,31
their,30
percent,30
american,29
could,28
mothers,28
alone,27
killed,27
m,26
woman,26
while,26
d,26
record,25
providence,24
his,24
cr,24
they,23
history,23
such,23
may,23
its,23
new,23
coroners,21
death,21
one,20
some,20
these,20
also,20
which,20
found,19
bailey,19
argued,19
temporary,19
both,19
rims,18
physicians,18
guilty,18
social,18
been,18
b,17
crotty,17
two,17
would,17
legal,16
immigrant,16
violence,16
law,16
graduated,16
claimed,16
hospital,16
born,16
evidence,16
all,15
pawtucket,15
than,15
criminal,15
sympathetic,14
j,14
state,14
doctor,14
marland,14
between,14
if,13
hayes,13
bullock,13
because,13
when,13
society,13
yet,13
ama,13
only,13
french,13
three,13
fall,13
sympathy,13
then,13
circumstances,13
although,13
among,13
marks,12
marone,12
most,12
medicine,12
during,12
officials,12
crime,12
testimony,12
mohr,12
examiner,12
unknown,12
years,12
states,12
testified,12
fountaine,11
college,11
studies,11
member,11
masterson,11
other,11
british,11
mental,11
york,11
l,11
after,11
study,11
moore,11
psychiatric,11
gave,11
status,11
many,11
profession,11
husband,11
school,11
any,11
phillips,11
cause,11
despite,11
c,11
asked,11
later,10
e,10
test,10
first,10
papers,10
century,10
rihs,10
lehlbach,10
served,10
mary,10
age,10
seaton,10
about,10
more,10
defense,10
mss,10
file,10
kill,10
dead,10
forest,10
believed,10
know,10
murder,9
behavior,9
body,9
abortion,9
without,9
pregnant,9
f,9
lack,9
head,9
john,9
often,9
responsible,9
united,9
charles,9
attitudes,9
early,9
giving,9
isser,9
nineteenth,8
barton,8
against,8
university,8
based,8
late,8
january,8
r,8
received,8
schwartz,8
sic,8
county,8
led,8
april,8
single,8
insane,8
servant,8
ibid,8
allison,8
infants,8
fifty,8
george,8
male,8
life,8
over,8
what,8
fuller,8
agreed,8
boston,8
eldridge,8
practiced,8
johnson,8
little,8
live,7
regarding,7
england,7
deemed,7
mind,7
oberman,7
married,7
de,7
admitted,7
left,7
similar,7
out,7
examiners,7
example,7
seemed,7
situation,7
postpartum,7
do,7
available,7
father,7
held,7
him,7
article,7
articles,7
pregnancy,7
are,7
them,7
must,7
through,7
role,7
association,7
chicago,7
should,7
o,6
police,6
true,6
h,6
character,6
puerperal,6
before,6
jackson,6
there,6
issue,6
thus,6
review,6
due,6
august,6
brother,6
find,6
marital,6
sample,6
mrs,6
w,6
into,6
called,6
seven,6
war,6
leonard,6
placed,6
however,6
explain,6
professionals,6
records,6
neck,6
family,6
part,6
july,6
still,6
home,6
same,6
time,6
children,6
men,6
took,6
unsympathetic,6
another,6
harvard,6
nothing,6
strange,6
latter,6
especially,6
can,6
european,6
replied,6
wheeler,6
joseph,6
mann,6
lambie,6
historical,6
babcock,6
until,6
abandoned,6
does,5
now,5
done,5
