WORDCOUNTS,WEIGHT
the,324
of,258
and,175
to,151
in,127
a,122
her,78
new,63
for,51
their,48
that,45
as,45
with,43
orleans,43
she,42
on,37
was,36
s,32
is,32
it,31
by,30
one,28
from,26
had,24
they,22
be,22
tattoo,21
not,20
most,18
memory,18
an,18
were,16
only,16
katrina,16
laura,15
after,15
but,15
trauma,15
history,14
see,14
city,14
all,13
lives,13
or,13
more,13
many,13
how,12
otte,12
storm,12
american,11
are,11
i,10
those,10
body,10
could,10
loss,10
this,10
interview,10
life,10
first,9
return,9
tattoos,9
hurricane,9
tattooing,9
can,9
have,9
you,9
individual,8
even,8
cultural,8
residents,8
family,8
community,8
also,8
other,8
local,8
like,8
who,8
what,8
into,7
has,7
journal,7
no,7
white,7
its,7
collective,7
pain,7
ed,7
nola,7
would,7
destruction,7
figure,7
while,7
both,7
through,7
re,7
at,6
experience,6
flowers,6
help,6
interviews,6
than,6
york,6
black,6
languages,6
house,6
houses,6
vidacovich,6
blue,6
seemed,6
female,6
about,6
god,6
street,6
french,6
head,6
today,6
them,6
grief,6
mama,6
orleanians,6
now,5
way,5
if,5
di,5
tradition,5
there,5
written,5
some,5
back,5
subjects,5
kaldeway,5
my,5
out,5
cannot,5
however,5
dal,5
away,5
up,5
communities,5
home,5
sketch,5
mark,5
john,5
marline,5
meaningful,5
made,5
which,5
homes,5
been,5
any,5
over,5
different,5
december,5
terms,5
control,4
federal,4
interviewee,4
practices,4
long,4
great,4
narrative,4
able,4
such,4
distinct,4
self,4
survivors,4
agency,4
ruins,4
possession,4
helma,4
statement,4
coping,4
part,4
example,4
art,4
place,4
few,4
highly,4
make,4
oral,4
present,4
woman,4
another,4
evacuation,4
salvador,4
aesthetic,4
times,4
mourning,4
faith,4
we,4
lost,4
visual,4
ing,4
months,4
series,4
passage,4
remains,4
between,4
among,4
go,3
meaning,3
caruth,3
struggled,3
schleifstein,3
true,3
former,3
before,3
women,3
being,3
j,3
seems,3
uptown,3
pressed,3
take,3
last,3
march,3
changed,3
felt,3
move,3
anticipated,3
thus,3
mouth,3
frenchmen,3
dis,3
turn,3
response,3
left,3
traumatic,3
may,3
town,3
without,3
testimony,3
joan,3
process,3
neighborhood,3
returnees,3
space,3
tactile,3
wanted,3
university,3
just,3
age,3
important,3
found,3
though,3
war,3
instrumental,3
public,3
well,3
used,3
statue,3
