WORDCOUNTS,WEIGHT
the,905
of,521
in,344
and,311
mcwilliams,302
to,282
a,254
that,156
as,147
s,127
for,109
was,109
california,103
on,92
american,88
his,83
he,73
carey,72
with,67
fascism,62
an,61
war,61
it,59
by,55
new,51
civil,41
not,41
from,41
at,40
democracy,39
had,39
see,39
labor,36
under,34
antifascist,34
antifascism,33
liberties,31
racial,30
this,30
which,30
be,30
ethnoracial,29
political,28
york,28
its,26
i,26
movement,25
party,25
were,25
angeles,24
los,24
skin,24
brothers,24
government,23
such,23
liberals,23
left,23
argued,23
writers,23
nation,23
economic,23
but,23
would,23
national,23
history,22
against,22
front,22
world,22
congress,22
is,22
mexican,21
adamic,21
fascist,21
have,21
yet,20
committee,19
racism,19
also,19
many,19
factories,18
into,18
state,18
field,18
communist,18
americans,17
their,17
agenda,17
during,17
workers,17
who,17
has,17
domestic,17
popular,17
they,16
could,16
work,16
about,16
did,16
federal,15
speech,15
university,15
union,15
southern,15
hollywood,15
japanese,15
communists,15
one,14
library,14
ii,14
america,14
journal,14
than,14
support,14
more,14
law,14
him,14
after,14
farm,14
agricultural,14
rights,13
soviet,13
threat,13
pacific,13
only,13
published,13
liberalism,13
while,13
early,13
magazine,12
defense,12
young,12
minorities,12
earlier,12
out,12
cultural,12
well,12
weekly,12
june,12
or,12
may,12
tenney,12
can,12
attention,12
december,12
became,12
klein,12
papers,11
immigrants,11
leftists,11
most,11
greater,11
p,11
intellectuals,11
broad,11
winter,11
pp,11
wartime,11
made,11
like,11
some,10
himself,10
though,10
used,10
denning,10
louis,10
we,10
united,10
different,10
through,10
writer,10
between,10
race,10
leading,9
throughout,9
suppression,9
organization,9
branch,9
deal,9
issues,9
people,9
league,9
box,9
involved,9
society,9
equality,9
toward,9
others,9
time,9
allowed,9
been,9
berkeley,9
states,9
germany,8
coalition,8
western,8
those,8
west,8
thus,8
progressive,8
aclu,8
democratic,8
postwar,8
social,8
coast,8
activities,8
wrote,8
home,8
two,8
members,8
discrimination,8
described,8
period,8
saw,8
today,8
here,8
