WORDCOUNTS,WEIGHT
the,1407
and,616
of,566
to,402
in,328
a,240
that,182
s,132
on,128
for,124
museum,116
was,112
air,103
history,99
war,99
smithsonian,90
with,88
american,87
exhibit,85
as,84
an,79
or,71
had,70
exhibition,70
it,64
its,64
by,63
from,60
enola,59
gay,59
be,58
at,57
bomb,54
p,53
is,51
see,49
not,49
national,49
force,48
have,47
script,45
harwit,45
but,44
this,42
i,41
would,41
space,41
world,41
institution,37
he,36
were,36
heyman,35
atomic,35
over,35
we,34
public,33
veterans,32
committee,31
what,31
ibid,31
kohn,30
first,29
their,29
association,29
about,28
japan,28
his,27
pages,27
new,27
they,26
japanese,26
most,26
who,26
ii,25
other,25
political,25
some,25
one,25
could,25
washington,25
may,24
culture,24
bombing,23
historical,23
if,22
which,22
are,22
many,21
end,21
been,21
scholarship,21
states,21
military,20
all,20
out,20
united,20
historians,19
journal,19
future,19
pp,19
more,19
power,19
nuclear,19
decision,19
wars,19
last,18
even,18
americans,18
management,18
two,18
aug,18
controversy,18
feb,18
hiroshima,17
adams,17
possession,17
my,17
july,17
use,17
did,17
how,16
during,16
people,16
times,16
jan,16
years,16
between,16
t,15
those,15
such,15
rules,15
june,15
will,15
museums,15
both,15
administration,15
groups,14
secretary,14
has,14
magazine,14
than,14
no,14
bombs,14
when,14
april,14
interpretation,14
visitors,14
only,14
also,14
martin,14
december,14
into,13
guidelines,13
york,13
after,13
university,13
michael,13
made,13
can,13
scholarly,13
whether,13
our,13
invasion,13
aviation,12
might,12
there,12
possible,12
correll,12
cancellation,12
artifacts,12
nation,12
cold,12
interpretations,12
controversial,12
commemoration,12
presenting,12
told,11
before,11
staff,11
context,11
advisory,11
act,11
panel,11
research,11
battle,11
strategic,11
perhaps,11
congress,11
like,11
exhibits,11
them,11
you,11
surrender,11
chief,10
richard,10
human,10
important,10
because,10
planning,10
nasm,10
curators,10
read,10
john,10
ground,10
including,10
general,10
conversation,10
program,10
post,10
should,10
although,10
society,10
h,9
against,9
crouch,9
section,9
president,9
airplane,9
planned,9
al,9
viewers,9
scholars,9
honor,9
do,9
so,9
story,9
celebration,9
drop,9
nagasaki,8
came,8
america,8
crossroads,8
l,8
linenthal,8
soviet,8
edward,8
changes,8
legion,8
cultural,8
cannot,8
well,8
part,8
few,8
seemed,8
second,8
critics,8
community,8
pacific,8
criticism,8
fifth,8
education,8
army,8
began,8
analysis,8
any,8
past,8
according,8
while,8
remarks,8
need,8
among,8
major,8
way,7
later,7
designed,7
said,7
j,7
aircraft,7
wallace,7
conflict,7
thus,7
document,7
third,7
leadership,7
without,7
balanced,7
exhibitions,7
director,7
just,7
age,7
attack,7
fourth,7
forces,7
good,7
change,7
least,7
tom,7
event,7
budget,7
technology,7
members,7
stories,7
time,7
fight,7
clear,7
sept,7
george,7
independence,7
goldberg,7
text,7
intellectual,7
beginning,7
statement,7
balance,7
press,7
role,7
editor,7
news,7
little,7
much,7
recent,7
hearings,6
arms,6
every,6
implications,6
words,6
government,6
help,6
emphasized,6
robert,6
less,6
money,6
bombings,6
letter,6
displays,6
unit,6
wolk,6
presentation,6
opportunity,6
special,6
too,6
w,6
four,6
powerful,6
opinion,6
standards,6
events,6
canceled,6
et,6
either,6
concerns,6
weapons,6
using,6
anniversary,6
make,6
dropped,6
these,6
retired,6
others,6
curator,6
casualties,6
where,6
significant,6
full,6
three,6
august,6
earlier,6
problems,6
january,6
perspectives,6
lost,6
seen,6
life,6
herman,6
often,6
respect,6
months,6
sections,6
must,6
truman,6
know,6
civilians,6
provoke,6
senate,6
almost,6
come,6
d,6
campaign,6
famous,6
difficult,5
now,5
e,5
celebrate,5
being,5
anything,5
roland,5
take,5
mind,5
primary,5
interest,5
memorandum,5
wanted,5
organization,5
perspective,5
house,5
followed,5
view,5
called,5
late,5
understood,5
memory,5
work,5
issues,5
own,5
critical,5
still,5
judgment,5
happened,5
mission,5
memorial,5
emotional,5
social,5
put,5
fact,5
pressure,5
state,5
present,5
aviators,5
number,5
original,5
defense,5
summer,5
why,5
educational,5
especially,5
become,5
displayed,5
percent,5
saw,5
destruction,5
professional,5
me,5
science,5
five,5
fought,5
then,5
control,5
best,5
report,5
speech,5
particularly,5
very,5
audience,5
believed,5
suffering,5
problem,5
threat,5
hindsight,5
target,5
programs,5
nov,5
newsletter,5
motives,5
race,5
draft,5
final,4
ending,4
ambivalence,4
faced,4
group,4
needed,4
achievements,4
bias,4
studies,4
position,4
justified,4
encourage,4
something,4
contexts,4
restoration,4
worked,4
display,4
review,4
reading,4
within,4
tragedy,4
victims,4
opened,4
reaction,4
point,4
cited,4
behavior,4
million,4
comments,4
reputation,4
since,4
author,4
club,4
left,4
explore,4
battles,4
main,4
politicians,4
support,4
lives,4
clearly,4
impact,4
cost,4
m,4
union,4
expressed,4
lead,4
whom,4
effort,4
changed,4
shock,4
professionals,4
commemorations,4
r,4
intense,4
