WORDCOUNTS,WEIGHT
the,182
of,104
and,67
in,49
a,47
that,43
to,38
molly,25
maguires,25
kenny,25
how,21
for,21
is,19
history,19
labor,18
this,14
as,13
were,13
on,13
they,12
he,11
with,11
was,11
s,11
have,11
it,10
about,10
historians,10
workers,10
from,9
these,9
has,9
their,8
book,8
memory,8
sense,8
consensus,8
community,7
but,7
by,7
ethnic,7
an,7
not,6
one,6
study,6
violence,6
or,6
made,6
would,6
story,6
common,5
american,5
might,5
had,5
did,5
new,5
pennsylvania,5
there,5
men,5
murders,5
which,5
ireland,5
mines,5
when,5
anthracite,4
who,4
case,4
group,4
demonstrate,4
simply,4
hartz,4
social,4
more,4
power,4
tradition,4
out,4
reading,4
counties,4
up,4
irish,4
demonstrates,4
people,4
than,4
author,4
catholic,4
nelson,4
few,4
like,4
at,3
republican,3
without,3
way,3
if,3
been,3
threatened,3
connection,3
identify,3
boorstin,3
association,3
school,3
into,3
first,3
organization,3
also,3
many,3
are,3
came,3
shows,3
shade,3
leaders,3
histories,3
identities,3
past,3
unions,3
political,3
what,3
reviews,3
kevin,3
making,3
eastern,3
another,3
trial,3
some,3
used,3
claim,3
region,3
whiter,3
secret,3
its,3
paleface,3
between,3
institution,3
mineowners,3
gutman,2
critical,2
posted,2
allegedly,2
alleged,2
business,2
york,2
taken,2
his,2
barroom,2
created,2
rough,2
brief,2
broaden,2
prove,2
understand,2
appears,2
connected,2
church,2
complex,2
miners,2
done,2
changes,2
read,2
largely,2
thought,2
fought,2
continuity,2
university,2
us,2
ancient,2
hibernians,2
workplace,2
then,2
biographical,2
associated,2
section,2
actually,2
historian,2
days,2
same,2
contemporaries,2
mentioned,2
most,2
show,2
two,2
montgomery,2
convincing,2
western,2
symbol,2
romanticizing,2
press,2
movements,2
other,2
others,2
death,2
asserts,2
agrarian,2
image,2
all,2
scholars,2
benevolent,2
outside,2
allan,2
stories,2
could,2
called,2
time,2
workingmen,2
considerable,2
help,2
works,2
last,2
concrete,2
klan,2
stand,2
do,2
those,2
though,2
execution,2
them,2
accounts,2
defense,2
dream,2
guns,2
gives,2
while,2
sought,2
america,2
briefly,2
march,2
well,2
local,2
demonstrated,2
technologies,2
coherent,2
front,2
both,2
nine,2
reader,2
scott,2
example,2
gender,2
older,2
camps,2
reynolds,2
records,2
thus,2
away,2
necessarily,2
facts,2
ethnicity,2
since,2
against,2
mollies,2
david,2
assassins,2
protest,2
order,2
seeks,2
roscommon,2
area,2
least,2
forms,2
direction,2
small,2
resists,2
mining,2
newspapers,2
county,2
can,2
be,2
images,2
we,2
here,2
pinkerton,2
showed,2
race,2
justice,2
model,1
revolution,1
may,1
south,1
hindered,1
european,1
carried,1
will,1
failed,1
rights,1
identifying,1
gwendolyn,1
town,1
complaint,1
foremen,1
cringe,1
interesting,1
competition,1
undergraduates,1
second,1
slender,1
wrestled,1
sensitively,1
ethics,1
fairly,1
rather,1
managers,1
skilled,1
slavery,1
bituminous,1
next,1
names,1
confederacies,1
corporate,1
short,1
louis,1
labeled,1
claimed,1
bathhouses,1
pieces,1
boomed,1
ballot,1
dangers,1
does,1
disrupt,1
tried,1
wait,1
through,1
certeau,1
college,1
nearly,1
male,1
female,1
lasting,1
poor,1
exclusiveness,1
analyzes,1
clannish,1
reconstruction,1
tammany,1
bias,1
says,1
make,1
returned,1
remaining,1
hearings,1
lamented,1
