WORDCOUNTS,WEIGHT
the,380
of,311
and,237
to,154
a,113
in,106
that,96
s,94
men,80
on,73
as,69
is,62
women,55
with,51
their,48
it,40
for,37
not,35
by,32
but,31
p,30
gender,30
wilson,30
its,29
this,29
were,28
history,26
she,25
her,25
marriage,24
they,23
an,23
kann,22
masculinity,22
was,21
power,21
from,21
or,20
he,18
male,18
political,17
literature,16
more,16
between,16
at,15
new,15
also,14
than,14
social,14
love,14
essay,14
are,13
be,13
has,12
domesticity,12
book,12
do,12
which,12
so,12
who,12
what,12
american,11
his,11
view,11
these,11
them,11
among,11
historians,10
gendered,10
work,10
family,10
when,10
early,10
does,9
one,9
ideals,9
into,9
century,9
yacovone,9
others,9
language,9
manhood,9
colonial,9
all,8
relations,8
even,8
ditz,8
rather,8
reviews,8
patriarchal,8
well,8
we,8
world,8
home,8
man,8
wives,8
essays,7
authority,7
sources,7
other,7
there,7
those,7
very,7
thus,7
got,7
discourse,7
june,7
two,7
rhetoric,7
norms,7
would,7
been,7
life,7
then,7
over,7
domestic,7
associated,7
both,7
despite,7
republic,7
nineteenth,6
experience,6
first,6
politics,6
mutual,6
york,6
university,6
public,6
own,6
practices,6
only,6
shows,6
discussion,6
identity,6
class,6
fraternal,6
argues,6
have,6
scholarship,6
focus,6
now,5
fathers,5
way,5
if,5
husbands,5
long,5
some,5
labor,5
adult,5
joan,5
legal,5
study,5
dominant,5
out,5
late,5
war,5
otherwise,5
because,5
writers,5
during,5
always,5
mccall,5
will,5
female,5
about,5
makes,5
pp,5
children,5
existing,5
editors,5
can,5
femininity,5
sometimes,5
manly,5
primarily,5
often,5
construction,5
alternative,5
historical,5
while,5
emphasis,5
youth,5
era,5
revolutionary,4
e,4
properly,4
england,4
feature,4
last,4
precisely,4
less,4
case,4
takes,4
right,4
chapter,4
point,4
household,4
chapters,4
such,4
against,4
holds,4
young,4
marital,4
nuanced,4
without,4
too,4
most,4
companionate,4
had,4
shared,4
sentimental,4
boys,4
however,4
elizabeth,4
approach,4
successful,4
order,4
womanhood,4
letters,4
culture,4
same,4
passions,4
volume,4
mark,4
time,4
ideology,4
forms,4
model,4
eighteenth,4
findings,4
like,4
relation,4
claimed,4
types,4
school,4
version,4
seem,4
speech,4
past,4
girls,4
elites,4
better,4
theory,4
press,4
conventional,4
instead,4
evidence,4
potential,4
themselves,4
much,4
roles,4
portrait,4
revisionist,3
introduction,3
schools,3
true,3
studies,3
laura,3
ii,3
central,3
manliness,3
puritan,3
differences,3
potentially,3
normative,3
reading,3
context,3
mastery,3
familial,3
ute,3
mine,3
contrary,3
jabour,3
may,3
interesting,3
subordination,3
no,3
l,3
how,3
cohort,3
households,3
importance,3
space,3
remarriage,3
elsewhere,3
just,3
pateman,3
superior,3
syntheses,3
italics,3
expressed,3
joy,3
cultural,3
masculine,3
required,3
aspects,3
participation,3
spheres,3
preferred,3
themes,3
part,3
example,3
loss,3
partly,3
actually,3
contradictions,3
attention,3
highly,3
up,3
weiss,3
correspondence,3
altogether,3
finds,3
periods,3
analytic,3
economic,3
overall,3
prevailing,3
community,3
make,3
religious,3
lisa,3
through,3
disorderly,3
marginal,3
hegemonic,3
thesis,3
index,3
already,3
again,3
put,3
many,3
treatment,3
exclusion,3
reform,3
underscores,3
discourses,3
widowers,3
affection,3
largely,3
california,3
intimacy,3
three,3
stress,3
division,3
black,3
especially,3
topics,3
separate,3
ethic,3
increasing,3
masculinities,3
usually,3
practical,3
volumes,3
analysis,3
citizens,3
get,3
face,3
practice,3
control,3
fitness,3
sure,3
scholarly,3
whether,3
representations,3
suggests,3
marriages,3
understanding,3
elite,3
courtship,3
promoted,3
models,3
commercial,3
argument,3
notes,3
donald,3
close,3
little,3
virtue,3
major,3
gentility,2
limits,2
common,2
indicated,2
differentials,2
varon,2
go,2
represent,2
elliot,2
fiction,2
godbeer,2
intriguing,2
sphere,2
connecticut,2
expect,2
center,2
large,2
bachelors,2
asserted,2
easily,2
position,2
fixed,2
before,2
antebellum,2
uses,2
unifies,2
might,2
stover,2
asserts,2
freudian,2
tradition,2
daily,2
desire,2
imagery,2
careers,2
narrative,2
link,2
state,2
johns,2
intersection,2
citizenship,2
task,2
capacity,2
prone,2
advice,2
primary,2
sexual,2
account,2
prior,2
condition,2
illustrate,2
bibliography,2
obvious,2
mutuality,2
desired,2
say,2
x,2
along,2
solo,2
collection,2
segregation,2
conflict,2
deserving,2
eras,2
human,2
domain,2
relatively,2
disruptive,2
overt,2
privilege,2
forced,2
kind,2
body,2
difficulty,2
androgynous,2
elaborated,2
misleading,2
networks,2
undertaking,2
kamensky,2
landes,2
repudiated,2
once,2
virtuous,2
erotic,2
disparaged,2
programmatic,2
middling,2
sort,2
basic,2
conceptions,2
leave,2
white,2
lives,2
honored,2
entry,2
sorts,2
languages,2
impact,2
traces,2
mary,2
preoccupation,2
show,2
cashin,2
undertaken,2
puts,2
important,2
retirement,2
standards,2
result,2
fitted,2
based,2
could,2
toby,2
embedded,2
further,2
parenthood,2
focused,2
homoerotic,2
appears,2
recently,2
arguing,2
excellent,2
tension,2
find,2
premise,2
hopkins,2
r,2
data,2
modesty,2
used,2
fit,2
place,2
contains,2
focuses,2
status,2
holy,2
polity,2
unmarried,2
osburn,2
asymmetries,2
good,2
published,2
legacy,2
working,2
revolution,2
involved,2
several,2
codes,2
core,2
prerogatives,2
barely,2
sophistication,2
seemed,2
avoid,2
downplays,2
south,2
republican,2
led,2
second,2
short,2
serviceableness,2
return,2
still,2
depicted,2
interpretation,2
meanwhile,2
array,2
under,2
mobile,2
parr,2
perceived,2
rightly,2
friendship,2
indian,2
increasingly,2
affections,2
party,2
french,2
inflected,2
think,2
toward,2
consideration,2
cumulative,2
occupations,2
connell,2
diverse,2
observes,2
readers,2
took,2
where,2
metaphors,2
continuing,2
see,2
perhaps,2
style,2
threats,2
made,2
discrimination,2
including,2
herself,2
downplayed,2
feminists,2
carnes,2
full,2
ties,2
significance,2
emphasizing,2
homes,2
federal,2
reformers,2
high,2
collected,2
after,2
standard,2
provides,2
latter,2
wirt,2
article,2
qualities,2
upwardly,2
postwar,2
tendency,2
convincingly,2
examines,2
perspectives,2
wisdom,2
assert,2
within,2
husband,2
arduous,2
bonds,2
strongly,2
proposition,2
contribution,2
transformation,2
why,2
blood,2
wirts,2
surprising,2
frontier,2
canonical,2
centuries,2
humiliation,2
articles,2
pressures,2
attachment,2
sexes,2
any,2
ordered,2
following,2
breach,2
focusing,2
founded,2
simply,2
constituted,2
known,2
text,2
appealing,2
excess,2
intellectual,2
paper,2
different,2
capital,2
best,2
argue,2
current,2
sorted,2
identities,2
works,2
places,2
feminist,2
william,2
persuasively,2
maintain,2
writes,2
extent,2
studying,2
cloth,2
middle,2
disparate,2
scott,2
confirm,2
subject,2
impose,2
measure,2
images,2
childhood,2
pair,2
until,2
cleary,2
national,2
medieval,2
course,2
need,2
centrality,2
defined,2
off,2
inequalities,2
sexuality,2
speak,2
mobilized,2
carole,2
interaction,2
strong,2
here,2
recent,2
race,2
adulthood,1
difficult,1
decaying,1
intricate,1
impressionable,1
produces,1
done,1
refutes,1
obligations,1
liminal,1
lovejoy,1
repetitiveness,1
cliches,1
heroic,1
fortified,1
chivalry,1
obey,1
stylistic,1
names,1
groups,1
pull,1
centering,1
gentler,1
functional,1
truth,1
cradle,1
career,1
market,1
extreme,1
berkeley,1
extend,1
jane,1
anxieties,1
alone,1
utility,1
told,1
becoming,1
highlights,1
kinder,1
discover,1
complex,1
judged,1
mounted,1
integrity,1
systematically,1
naturalized,1
putative,1
mobility,1
tend,1
food,1
stays,1
anchor,1
pastor,1
live,1
usefully,1
specialist,1
liabilities,1
summaries,1
ways,1
rewards,1
solidarity,1
approaches,1
bias,1
polyvalent,1
modern,1
stoicism,1
former,1
acceptance,1
trace,1
purveyors,1
character,1
unlike,1
title,1
selfaction,1
inequality,1
submissiveness,1
amply,1
holding,1
observing,1
stretches,1
defiant,1
something,1
